Organization Name,Organization Name URL,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),IPO Status,Last Funding Type,Number of Employees,Industries,Headquarters Location,Description,Transaction Name,Transaction Name URL,Founders,Website,Company Type,Contact Email,LinkedIn,Full Description,Estimated Revenue Range,Founded Date,Founded Date Precision,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Industry Groups,Operating Status,Last Funding Date,School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni)
Stasher,https://www.crunchbase.com/organization/citystasher,5426774,USD,5426774,Private,Venture - Series Unknown,1-10,"Leisure, Tourism, Travel","London, England, United Kingdom",Stasher is the world's first luggage storage network.,,,"Anthony Collias, Jacob Wedderburn-Day, Matthew Majewski",https://stasher.com,For Profit,info@stasher.com,https://www.linkedin.com/company/citystasher,"Stasher services a major travel need connecting short-term visitors with a network of local hotels and shops who have space to securely store luggage. The Stasher platform allows its customers to book online. The storage can be booked in advance or on the day. Stasher was founded on September 2015 and is headquartered in London, England.",,2015-09-01,month,2500000,USD,2500000,"Community and Lifestyle, Travel and Tourism",Active,2020-01-21,,,,,
Count,https://www.crunchbase.com/organization/count,2400000,USD,2400000,Private,Seed,1-10,"Analytics, Big Data, Software","London, England, United Kingdom",Count is a software provider for data analytics and visualisation company.,,,Oliver Hughes,https://count.co,For Profit,hello@count.co,https://www.linkedin.com/company/countopen/,"Count is a startup that is an attempt to create an all-in-one data platform to deal with this problem, providing early-stage teams with tools to build data pipelines more cheaply.",,2016-01-01,year,,,,"Data and Analytics, Software",Active,2021-08-09,,,,,
RevLifter,https://www.crunchbase.com/organization/revlifter,9460000,GBP,12447317,Private,Venture - Series Unknown,11-50,"Affiliate Marketing, Artificial Intelligence, Enterprise Software, Machine Learning, Marketing Automation, Personalization, Retail Technology","London, England, United Kingdom",RevLifter is an AI powered technology provider helping brands increase revenue through real-time personalised offers.,,,"Ryan Kliszat, Simon Bird",https://www.revlifter.com,For Profit,hello@revlifter.com,https://linkedin.com/company/revlifter,"RevLifter personalises deals for retailers across any marketing channel. The platform uses AI to understand real-time signals from users onsite behaviour to deliver the right deal to the right customer at the right time, to achieve the advertiser’s goals.  It works by personalising offers on a retailer’s site and off-site which are designed to deliver incrementally and prevent customers leaving to look for deals on competitors. The platform is uniquely used by each retailer to deliver their specific goals, which often include; more new customers, higher AOV, and conversion rates.  RevLifter is available worldwide, rapid to integrate and paid on performance.",,2017-06-16,day,3000000,GBP,3979761,"Advertising, Artificial Intelligence, Commerce and Shopping, Data and Analytics, Hardware, Sales and Marketing, Science and Engineering, Software",Active,2022-03-22,,,,,
Fuse Financial Technologies,https://www.crunchbase.com/organization/fuse-financial-technologies,2000000,USD,2000000,Private,Pre-Seed,1-10,"Finance, Financial Services, FinTech","London, England, United Kingdom",Fuse builds financial infrastructure in the Middle East on MENA's first developer-focused banking stack.,,,,https://fusebank.io,For Profit,hello@fusebank.io,,"Fuse builds financial infrastructure in the Middle East on MENA's first developer-focused banking stack. It was launched in 2022 and is has its office in London, England.",,2023-01-01,month,2000000,USD,2000000,Financial Services,Active,2023-02-14,,,,,
Guider,https://www.crunchbase.com/organization/guider,2700000,GBP,3313097,Private,Seed,11-50,"Education, Human Resources","London, England, United Kingdom",A game changing peer-to-peer learning and upskilling platform #mentoring #sponsorship #coaching #DEI #Communities,,,Nick Ross,https://www.guider-ai.com/,For Profit,hello@guider-ai.com,https://www.linkedin.com/company/guider-ai,"The world's most loved mentoring, peer-to-peer learning and upskilling software, loved by global brands in over 150 countries. We're leading the way in enterprise mentoring software, peer-to-peer learning, and upskilling for global brands like Deloitte, EY, M&S, FIFA and hundreds more. As the most service-oriented solution in the marketplace, Guider provides bespoke support, launch plans, training and development services, and content tailored to your needs. Their software is powered by accredited mentoring expertise, seamless matching and powerful reporting. Empowering hundreds of enterprises globally, Guider offers transformative solutions in crucial areas. These include: diversity and inclusion, career development, women in leadership, reverse mentoring, peer-to-peer learning, virtual mentoring and more. Guider continues to win awards, including Start-up Learning Provider of the Year (Gold, 2021), Learning Technologies Most Innovative Platform (2022) and 2022 Vision Best Enterprise Mentoring & Coaching Software. Offices in the UK, USA & Europe. B Corp Certified. Guider partners with companies who have a forward-thinking purpose when it comes to its people, which is why Guider can tailor mentoring programmes to drive change such as D&I, Women in Leadership, Talent Retention and more.",,2019-01-01,day,2100000,GBP,2569087,"Administrative Services, Education",Active,2022-05-11,,,,,
Bolide,https://www.crunchbase.com/organization/bolide-finance,3000000,USD,3000000,Private,Seed,11-50,"Blockchain, Cryptocurrency, Financial Services, FinTech, Information Technology","London, England, United Kingdom",Bolide is self-custody yield protocol proving the highest returns for single crypto assets on BNB chain. Seed Round is open.,,,Ox Bid,https://bolide.fi,For Profit,hello@bolide.fi,https://www.linkedin.com/in/ox-bid-25a557250/,"Who we are? Bolide is an easy-to-use self-custody DeFi platform and high-yield aggregator that lets you keep control of your own BTC, ETH, USDT and other crypto assets while still using them to earn some of the highest returns in the market. Why we are efficient? Using advanced algorithms to track investment opportunities and smart contracts to execute efficiently, Bolide makes your money work twice as hard. Some of their investment strategies include providing decentralised markets with liquidity to farm trading fees, and extracting lending fees from lending protocols - this allows the protocol to offer some of the industry’s highest yield. Our vision Simple and user-friendly one-stop-shop for a retail crypto investor to earn passive income without spending hours on researching the latest Defi protocols. Everyone should have access to the new financial system while maintaining control over their assets. Our team and previous rounds The team behind Bolide are seasoned professionals, who previously worked in larger global tech giants. Passion for the decentralised future and web3 brought them together to build the best in-class retail Defi product. Bolide achieved a TVL of $6.7M in 7 months since the launch of the first strategy. The protocol previously raised $3.4 million in the $BLID token pre-sale, and now it has opened a Seed Round fundraising to become multi-chain application with free gas-less and cross chain transactions focusing on users adoption between Web2 and Web3 worlds.",,2021-12-06,day,3000000,USD,3000000,"Financial Services, Information Technology, Other, Payments, Software",Active,2021-12-06,,,,,
cheqd,https://www.crunchbase.com/organization/cheqd,3300000,USD,3300000,Private,Seed,1-10,"Blockchain, FinTech, Identity Management","London, England, United Kingdom",cheqd is building payment mechanisms for private and secure digital identity exchange,,,"Ankur Banerjee, Fraser Edwards",https://www.cheqd.io,For Profit,contact@cheqd.io,https://www.linkedin.com/company/cheqd-identity/,"cheqd is a Web 3.0 startup founded by an ambitious and experienced team in the field of self-sovereign identity (SSI). SSI is a new paradigm for exchanging trusted digital data related to people, companies, and things in a much more secure and privacy-preserving fashion that puts people in control of their data. Far too often, digital identity services online are slow, user-hostile, and expensive for businesses to process. It costs anywhere from $10 onwards to verify the identity of people online, and upwards of $100s for corporate entities. Over the past few years many startups, established ID companies, governments, and non-profits have used decentralised identity to give people more control back of their data and make its use secure and transparent. BUT... What is currently missing is an incentives layer for the self-sovereign identity ecosystem, which hampers adoption. We use blockchain to create a decentralised network for digital identity payments. Once we build this, we will build tools to allow digital ID payments agnostic of ledger. Our initial target segment is B2B, to any companies building products on decentralised ID for people and companies. We will work with these ID companies to integrate verim's digital ID payment rails and network. Our future roadmap includes plans for enterprise and SaaS software that allows large/mid- cap organisations that want to monetise their digital ID issuance. Our mission is to make digital identity more accessible, inclusive, and commercially sustainable. Our core product is a blockchain network that makes exchanging and paying for trusted data easy, inclusive, and secure. We built this core on blockchain technology, as we believe no single company should be in control of such critical Web infrastructure. Our vision is that this new form of digital identity applies beyond just the financial industry and will be transformative for almost every industry sector imaginable. Through our network, anyone can verify identities quickly and securely with the ability for organisations checking the data to be compensated for their work.",,2021-03-01,month,2600000,USD,2600000,"Financial Services, Information Technology, Other, Privacy and Security",Active,2021-09-22,,,,,
Spirable,https://www.crunchbase.com/organization/photospire,7250000,GBP,9139308,Private,Series A,11-50,"SaaS, Video","London, England, United Kingdom","Building a future where video is always contextual, reactive, and inspires action.",Spirable acquired by Genius Sports,https://www.crunchbase.com/acquisition/genius-sports-acquires-photospire--3d7f848e,"Dave O'Meara, Ger O'Meara",http://spirable.com,For Profit,team@spirable.com,http://www.linkedin.com/company/spirable,"Spirable is a SaaS platform that enables brands to take creative assets such as product images and video clips and merge it with customer, social and environmental data to create a video tailored for an individual customer. At the press of a button the brand can generate smart, reactive video content for every one of their customers.",$1M to $10M,2014-05-01,day,6000000,GBP,7394808,"Media and Entertainment, Software, Video",Active,2019-09-05,,,,,
CrowdPad,https://www.crunchbase.com/organization/crowdpad-7204,2625000,USD,2625000,Private,Seed,1-10,"Content Creators, Internet, Social Media","London, England, United Kingdom",A tokenized community building tool for the everyday creator,,,"Drishti Chawla, Joel Alexander",https://crowdpad.io,For Profit,talent@crowdpad.io,https://www.linkedin.com/company/crowdpad/,"CrowdPad is a tokenized community-building tool for everyday creators that allows them to create, discover, and manage their tokenized communities in one place, using a simple TikTok-style video-first approach to community discovery. Its primary goal is to create an easy-to-use, beautiful platform that will make entering the Web3 ecosystem simple and exciting. It was founded in 2021 and is based in London, England.",,2021-01-01,year,2500000,USD,2500000,"Internet Services, Media and Entertainment",Active,2022-04-29,,,,,
Cynomi,https://www.crunchbase.com/organization/cynomi,3500000,USD,3500000,Private,Seed,11-50,Cyber Security,"London, England, United Kingdom",Cynomi provides full virtual CISO services at scale.,,,"David Primor, Roy Azoulay",https://www.cynomi.com/,For Profit,,https://www.linkedin.com/company/cynomi/,"Cynomi provides scalable vCISO services. MSSPs and consulting firms use Cynomi's AI-powered, automated vCISO platform to provide vCISO services at scale – without having to scale their existing resources. Cynomi's multi-tenant platform generates everything a vCISO requires automatically, including risk and compliance assessments, customized security policies, actionable remediation plans with prioritized tasks, task management tools, and customer-facing reports. The company was founded in 2021 and is based in London, England.",$1M to $10M,2020-01-01,day,3500000,USD,3500000,"Information Technology, Privacy and Security",Active,2022-02-03,,,,,
Corefy,https://www.crunchbase.com/organization/paycore-io,800000,USD,800000,Private,Seed,51-100,"E-Commerce, Enterprise Software, FinTech, Payments, Software","London, England, United Kingdom",Payment Platform & Payments Hub,,,"Denys Kyrychenko, Denys Melnykov, Dmytro Dziubenko",https://corefy.com/,For Profit,dm@paycore.io,https://www.linkedin.com/company/corefycom/,"Corefy is a payment platform and payments hub for online businesses and payment institutions. We integrate payment providers and acquirers all around the world to bring a unified communication, control, and management interface.",Less than $1M,2016-01-01,day,750000,USD,750000,"Commerce and Shopping, Financial Services, Payments, Software",Active,2017-09-01,,,,,
Placed App,https://www.crunchbase.com/organization/placed-app,8540862,USD,8540862,Private,Venture - Series Unknown,11-50,"Information Technology, Productivity Tools, Recruiting, SaaS","London, England, United Kingdom","Placed is a mobile-first recruitment platform helping the high labour churn, service industries access permanent staff.",,,"Jennifer Johansson, Roderick McKeown",http://www.placed-app.com,For Profit,info@placed-app.com,https://www.linkedin.com/company-beta/10649252/,"Created by the industry, for the industry, PLACED is a revolutionary mobile and web application with a super slick matching algorithm and highly advanced filtering system, allowing hospitality venues to automatically match with candidates based on skills, experience, personality and any other specified criteria and needs.",$1M to $10M,2016-07-01,day,4000000,GBP,4754060,"Information Technology, Professional Services, Software",Active,2022-11-20,,,,,
Immigram,https://www.crunchbase.com/organization/immigram-io,460000,EUR,498001,Private,Seed,51-100,"Information Technology, Legal Tech, Recruiting, Software","London, England, United Kingdom",Immigram is a B2B/B2C talent immigration platform for IT professionals and tech entrepreneurs.,,,"Anastasia Mirolyubova, Mikhail Sharonov",https://immigram.io,For Profit,network@immigram.io,https://www.linkedin.com/company/immigram,"Immigram is a B2B/B2C talent immigration platform for IT professionals and tech entrepreneurs. By leveraging both legal and deep IT expertise powered by automation and platform optimizations, it builds an immigrant-friendly end-to-end global mobility platform. It enables its users to make informed decisions, prepare, go through the immigration process with a low refusal rate and time/money losses, and make all steps needed to adapt and settle in their desired country. Thus widening the immigration market, helping people to unleash their full potential in a country that appreciates it, and making the world a better place.",,2020-04-01,month,460000,EUR,498001,"Information Technology, Professional Services, Software",Active,2022-04-12,,,,,
CoinBurp,https://www.crunchbase.com/organization/coinburp,2357474,USD,2357474,Private,Pre-Seed,11-50,"Blockchain, Cryptocurrency, Financial Exchanges, FinTech","London, England, United Kingdom",CoinBurp is a trading platform designed for everyone built by seasoned cryptocurrency experts.,,,"Peter Wood, Tom Allison",https://www.coinburp.com/,For Profit,hello@coinburp.com,https://www.linkedin.com/company/11819693/,CoinBurp’s mission is to tackle the common misconception that only the young or technically-minded can enter the cryptocurrency market by creating a uniquely user-friendly trading platform for everyone.,,2018-01-01,year,,,,"Financial Services, Lending and Investments, Other, Payments, Software",Active,2021-06-11,,,,,
Pastoral,https://www.crunchbase.com/organization/pastoral,291300,USD,291300,Private,Pre-Seed,1-10,"Agriculture, AgTech, Internet of Things, Livestock","London, England, United Kingdom",Pastoral incentivises livestock farmers to begin regenerative farming by generating carbon credits and carbon accounting data.,,,"Josh Thomas, Shea McManigal",https://www.pastoral.ai/,For Profit,contact@pastoral.ai,https://www.linkedin.com/company/pastoral-ai/,"Pastoral is a regenerative precision livestock farming (PLF) venture that delivers simple, low-cost, real-time land and animal data to global low-income livestock farmers, increasing their profitability and lowering their environmental impact.",,2019-01-01,year,205000,GBP,251300,"Agriculture and Farming, Internet Services",Active,2022-12-01,,,,,
Hiwell,https://www.crunchbase.com/organization/hiwell-online-psychological-counseling,11551000,USD,11551000,Private,Seed,251-500,"Apps, Health Care, Home Health Care, Psychology","London, England, United Kingdom","Hiwell is an online platform bringing psychologists and users together to make psychological support accessible, available, comfortable.",,,Ali Ozan Özçiçek,http://www.hiwellapp.com,For Profit,hello@hiwellapp.com,https://www.linkedin.cn/company/hiwell,"Hiwell offers an online therapy and online psychological counseling platform that provides online psychotherapy and counseling for anxiety, stress, depression, sexual problems, unhappiness, work problems, and other mental health and well-being needs. Hiwell's online psychologists and therapists have specialized in Cognitive Behavioral Therapy (CBT), Dynamic Therapy, Interpersonal Therapy, Schema Therapy, and other scientifically based psychotherapy approaches. Hiwell matches people with the best online psychologist for their specific needs.",,2019-10-27,day,11000000,USD,11000000,"Apps, Health Care, Software",Active,2022-11-02,,,,,
Obrizum,https://www.crunchbase.com/organization/obrizum-group,12400000,GBP,15416279,Private,Series A,11-50,"Artificial Intelligence, E-Learning, EdTech, Software","Cambridge, Cambridgeshire, United Kingdom",OBRIZUM is an AI based digital learning platform for companies and organizations.,,,"Chibeza Agley, Juergen Fink, Sarra Achouri",https://www.obrizum.com/,For Profit,info@obrizum.com,https://www.linkedin.com/company/obrizum/,OBRIZUM is an AI based digital learning platform for companies and organizations.,,2015-07-15,day,9500000,GBP,11506866,"Artificial Intelligence, Data and Analytics, Education, Science and Engineering, Software",Active,2022-11-24,,,,,
Arctoris,https://www.crunchbase.com/organization/arctoris,10000000,USD,10000000,Private,Seed,11-50,"Artificial Intelligence, Biopharma, Biotechnology, Industrial Automation, Life Science, Pharmaceutical, Robotics","Oxford, Oxfordshire, United Kingdom","Arctoris is a tech-enabled platform company in biotechnology, combining robotics & data science to accelerate drug discovery.",,,"Martin-Immanuel Bittner, Thomas Fleming",https://www.arctoris.com,For Profit,welcome@arctoris.com,http://linkedin.com/company/arctoris,"Arctoris is a platform company headquartered in Oxford, with its US operations based in Boston and its APAC operations based in Singapore. Arctoris developed and operates a unique drug discovery platform powered by advanced robotics and data science combined with an experienced team of biotech & pharma veterans. Arctoris actively pursues several drug discovery programs in oncology and neuro, while also providing access to its platform to select biotech and pharma partners. Arctoris' approach of data-driven drug discovery leads to higher chance of success, and an accelerated progression of programs towards the clinic.",,2016-02-04,day,8000000,USD,8000000,"Artificial Intelligence, Biotechnology, Data and Analytics, Hardware, Health Care, Manufacturing, Science and Engineering, Software",Active,2019-07-01,,,,,
eve Sleep,https://www.crunchbase.com/organization/eve-2,32288372,USD,32288372,Public,Series B,101-250,"E-Commerce, Furniture, Lifestyle, Retail","London, England, United Kingdom","eve Sleep is a pioneer of luxury sleep solutions, promising the perfect start to every day thanks to a guaranteed great night’s sleep.",,,"James Fryer, Jas Bagniewski, Kuba Wieczorek",https://www.evesleep.co.uk/,For Profit,hello@evemattress.co.uk,https://www.linkedin.com/company/eve-sleep/,"Eve was created to challenge everything the sleepy mattress industry represents. As such, it is more than a mattress. It is a pioneer for change, an advocate for ease and a champion for fairness.  They created eve to revolutionise every aspect of buying one of the most important items in your home.",$1M to $10M,2015-02-01,month,18300000,USD,18300000,"Commerce and Shopping, Community and Lifestyle, Consumer Goods",Active,2016-10-07,,,,,
Decipad,https://www.crunchbase.com/organization/decipad,5000000,USD,5000000,Private,Seed,11-50,"Data Visualization, Document Management, Productivity Tools, Software","London, England, United Kingdom","Decipad is an interactive notebook to gather information, build models in minute and bring your ideas to life. No coding required.",,,"Kelly McEttrick, Nuno Job, Pedro Teixeira, Roberto Machado",https://www.decipad.com,For Profit,,https://www.linkedin.com/company/decipad/,"Meet Decipad, a new way to use numbers to make sense of the world's information.  Decipad is an interactive notebook to gather data, build models in minute and bring your ideas to life. No coding required. It was founded in 2020.",,2020-01-01,day,5000000,USD,5000000,"Data and Analytics, Design, Information Technology, Software",Active,2022-03-03,,,,,
Space Goods,https://www.crunchbase.com/organization/space-goods,477500,GBP,613680,Private,Pre-Seed,1-10,Wellness,"Dorchester, Dorset, United Kingdom",The next generation wellness brand,,,Matthew Kelly,https://spacegoods.com/,For Profit,matt@spacegoods.com,https://www.linkedin.com/company/space-goods,"Space Goods is a wellness company that uses only natural ingredients. It provides Rainbow Dust, a delectable chocolate powder concoction designed to become part of the new daily routine. The company is based in London, UK, and all of its products are proudly made in Surrey, England. It also has a warehouse in Northampton, where it keeps stock and ships all orders.",,2021-12-01,month,227500,GBP,276994,Health Care,Active,2022-07-29,,,,,
Encode Club,https://www.crunchbase.com/organization/encode-club,5000000,USD,5000000,Private,Seed,1-10,"Blockchain, Cryptocurrency, E-Learning, EdTech","London, England, United Kingdom",Encode Club is a blockchain education platform that aims to educate the future generation of blockchain professionals.,,,Damir Bandalo,https://www.encode.club,For Profit,,https://www.linkedin.com/company/encode-club,Encode Club is a blockchain education platform that aims to educate the future generation of blockchain professionals. Encode Club was founded in 2019 by Damir Bandalo and is located in London.,,2019-01-01,year,5000000,USD,5000000,"Education, Financial Services, Other, Payments, Software",Active,2022-05-18,,,,,
Claimer,https://www.crunchbase.com/organization/claimer,4549500,USD,4549500,Private,Seed,11-50,"Accounting, Credit, Finance, Financial Services, FinTech, Software","Croydon, Croydon, United Kingdom",Claimer makes it simple to submit credit claims for money used for R&D.,,,Adam McCann,https://www.claimer.com,For Profit,support@claimer.com,https://www.linkedin.com/company/claimer/,"Claimer is a self-service application that gets credit claims done easily of money spent on research and development. Its platform empowers company owners and advisors to prepare their claims, without any specialist knowledge, no matter how big or small the claim. It also prepares and submits the amended tax return for free. Claimer was founded in 2019 by Adam McCann and is headquartered in Croydon, United Kingdom.",,2019-04-06,day,4200000,USD,4200000,"Financial Services, Lending and Investments, Professional Services, Software",Active,2022-09-14,,,,,
Epoch Biodesign,https://www.crunchbase.com/organization/mellizyme-biotechnology,15985000,USD,15985000,Private,Seed,11-50,Biotechnology,"London, England, United Kingdom",Epoch develops natural solutions to unnatural problems. First up: enzymes that transform plastics into circular chemicals.,,,"Douglas Kell, Jacob Nathan",https://epochbiodesign.com/,For Profit,hello@epochbiodesign.com,https://www.linkedin.com/company/epochbiodesign/?viewAsMember=true,"Epoch Biodesign develops natural solutions to scale and industrialize biology to solve climate challenges. Epoch Biodesign develops enzymes to enable previously unthinkable applications by combining unique insights from nature with deep expertise in computational and biological sciences. The company's solution is biorecycling, which is a tuneable enzymatic process that converts plastic waste into everyday chemicals.",Less than $1M,2019-01-01,year,11000000,USD,11000000,"Biotechnology, Science and Engineering",Active,2022-01-13,,,,,
Send,https://www.crunchbase.com/organization/send-technology-solutions-ltd,9000000,GBP,10691655,Private,Series A,11-50,"Information Technology, Software","London, England, United Kingdom",Send Technology Solutions offers insurance software solutions that automate processes and tasks for underwriters.,,,"Andy Moss, Ben Huckel, Matt McGrillis",https://send.technology,For Profit,,https://www.linkedin.com/company/send-technology-solutions,"Send Technology Solutions is an InsurTech company that offers insurance software solutions that automate operations and tasks for underwriters. It is a desktop for underwriters for managing new businesses, renewals, and endorsements - all in a single place. The modular Send Insurance Platform unlocks opportunities and provides a competitive advantage.",,2017-01-01,day,9000000,GBP,10691655,"Information Technology, Software",Active,2022-11-15,,,,,
XDEFI Wallet,https://www.crunchbase.com/organization/xdefi-wallet,7200000,USD,7200000,Private,Series A,11-50,Cryptocurrency,"London, England, United Kingdom","One wallet for all your crypto. Join more than 160,000 people that trust XDEFI Wallet!",,,"David Phan, Emile Dubié",https://www.xdefi.io/,For Profit,,https://www.linkedin.com/company/xdefi-wallet/,"One wallet for all your crypto. XDEFI is a non-custodial wallet that allows you to securely swap, store, and send NFTs and crypto across 20 blockchains. Join more than 175,000 people that trust XDEFI Wallet!",,2020-01-01,year,6000000,USD,6000000,"Financial Services, Payments, Software",Active,2021-09-29,,,,,
Paperclip,https://www.crunchbase.com/organization/paperclip,1928390,USD,1928390,Private,Venture - Series Unknown,11-50,"Consumer Goods, E-Commerce, Marketplace, Mobile","London, England, United Kingdom",Changing the way people think about the things that they own.,,,"Alan Small, Richard Woolley, Ziad Al-Ziadi",http://paperclip.co/,For Profit,hello@paperclip.co,https://www.linkedin.com/company/paperclip---trade-up,"Paperclip aims to champion the sharing economy via a peer-to-peer marketplace for buying, selling, renting and donating within communities. This concept has been tentatively titled the 'social inventory movement' - a marketplace where listings never leave; an ecosystem of people's assets, with ownership transferred from profile to profile following transactions. The overarching mission is to change the way people think about the things that they own, in the same manner that Airbnb changed the way people think about their properties - to empower people by unlocking the value of their everyday assets such as bikes, power tools, clothes, books and even food.",,2016-01-01,year,750000,GBP,966524,"Commerce and Shopping, Consumer Goods, Mobile",Active,2020-02-07,,,,,
Token,https://www.crunchbase.com/organization/token-2,90000000,USD,90000000,Private,Series C,101-250,"Financial Services, FinTech, Payments","London, England, United Kingdom",Token is an open banking payments platform driving the shift from traditional payment methods to bank payments.,,,"Marten Nelson, Steve Kirsch, Todd Clyde, Yobie Benjamin",https://token.io/,For Profit,info@token.io,https://www.linkedin.com/company/token-inc-,"Token is an open banking payments platform driving the shift from traditional payment methods to bank payments. It fuels the open banking technology that powers some of the world's most successful global brands. Plug and play, white-label, or build their own open banking payment proposition with their technology. Businesses can create new capabilities and revenue streams by combining API-based payments and data to reinvent financial experiences faster and more efficiently with Token's comprehensive open banking toolkit. Token also gives access to aggregated bank account and transaction data, which they can use for smarter onboarding, deeper insights, and instant authentication. The platform payments focus has allowed it to develop deep functionality that makes accepting direct bank payments elegant and simple, while its enterprise-first approach allows other players in the existing payment value chain to bring direct bank payments to their customers.",,2016-01-01,month,40000000,USD,40000000,"Financial Services, Payments",Active,2022-05-12,,,,,
FintechOS,https://www.crunchbase.com/organization/fintechos,91077716,USD,91077716,Private,Series B,251-500,"Artificial Intelligence, Enterprise Software, Financial Services, FinTech, Information Technology, Software, Venture Capital","London, England, United Kingdom",Building the future of financial technology,,,"Sergiu Negut, Teodor Blidarus",https://www.fintechos.com,For Profit,marketing@fintechos.com,https://www.linkedin.com/company/fintechos,"FintechOS is driving a paradigm shift in the way financial products and services are created by making banks and insurers truly customer-centric. We consolidate critical data from multiple sources like existing databases and ecosystem APIs and these rich data insights are automatically plugged into every step of the customer journey to create truly personalized offerings. Our tech integrates seamlessly with existing IT systems and our low code tools quickly empower organizations to design personalized customer experiences.  These capabilities free our customers to tailor products, services, and interactions to a segment of one, increase ROI and decrease time-to-market.",,2017-08-22,day,15000000,USD,15000000,"Artificial Intelligence, Data and Analytics, Financial Services, Information Technology, Lending and Investments, Science and Engineering, Software",Active,2022-01-01,,,,,
ComplyAdvantage,https://www.crunchbase.com/organization/comply-advantage,108200000,USD,108200000,Private,Series C,251-500,"Artificial Intelligence, Compliance, FinTech, Fraud Detection","London, England, United Kingdom",ComplyAdvantage provides AI-driven financial crime risk data and detection technology.,,,Charles Delingpole,https://complyadvantage.com/,For Profit,contact.uk@complyadvantage.com,https://www.linkedin.com/company/complyadvantage,"ComplyAdvantage offers AI-driven financial crime risk data and detection technology. ComplyAdvantage’s aim is to neutralize the risk of money laundering, terrorist financing, corruption, and other financial crime. More than 500 enterprises in 75 countries rely on ComplyAdvantage to understand the risk of who they’re doing business with through the world's only global, real-time database of people and companies. The company actively identifies tens of thousands of risk events from millions of structured and unstructured data points every single day.",$1M to $10M,2014-01-01,year,20000000,USD,20000000,"Artificial Intelligence, Data and Analytics, Financial Services, Payments, Privacy and Security, Professional Services, Science and Engineering, Software",Active,2021-05-20,,,,,
Novoic,https://www.crunchbase.com/organization/novoic,2000000,GBP,2617051,Private,Seed,1-10,"Artificial Intelligence, Biotechnology, Health Care, Machine Learning, Medical Device","London, England, United Kingdom",Novoic is a digital biotech company that develops AI-based speech analysis.,,,"Emil Fristed, Jack Weston",https://www.novoic.com/,For Profit,,https://www.linkedin.com/company/novoic/about/,"Novoic is a digital biotech company that develops AI-based speech analysis. Novoic develops in-house, cutting-edge AI algorithms to decode complex speech alterations. ‍",,2019-01-01,year,2000000,GBP,2617050,"Artificial Intelligence, Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",Active,2020-07-31,,,,,
Slerp,https://www.crunchbase.com/organization/slerp,10400000,GBP,14504779,Private,Series A,11-50,"E-Commerce, Food and Beverage, Hospitality, Restaurants, Same Day Delivery","London, England, United Kingdom",Slerp is an e-commerce platform for the hospitality industry.,,,"Jason Torres, JP Then",https://www.slerp.com,For Profit,support@slerp.com,https://www.linkedin.com/company/slerp,"Slerp is an e-commerce platform that powers websites allowing for on-demand ordering. Slerp allows brands to bring a network of bricks-and-mortar locations online with custom inventory control, connection to last-mile couriers and customisable checkout journeys.",,2017-01-01,day,7200000,GBP,10189481,"Commerce and Shopping, Food and Beverage, Transportation, Travel and Tourism",Active,2021-05-21,,,,,
Crezco,https://www.crunchbase.com/organization/crezco,3000000,GBP,4081799,Private,Seed,1-10,"Payments, Transaction Processing","London, England, United Kingdom","Crezco provides instant, innovative payment solutions.",,,"Igor Pikovsky, Ralph Rogge",https://www.crezco.com,For Profit,,https://www.linkedin.com/company/crezcoltd,"Crezco provides instant, innovative payment solutions. Crezco eliminates unnecessary costs and friction to allow the creation of products and services. Collaborate with suppliers and customers and provide role-based access for internal team members.",,2020-01-01,year,3000000,GBP,4081799,"Financial Services, Payments, Software",Active,2021-10-04,,,,,
Adhara,https://www.crunchbase.com/organization/adhara,25000000,USD,25000000,Private,Series A,11-50,"Banking, Blockchain, Ethereum, Financial Exchanges, Financial Services, FinTech, Information Technology, Payments, Software","London, England, United Kingdom","Real time global liquidity management, FX and international payments on CBDCs and tokenized money for banks and central banks",,,"Edward Rudd, Julio Faura, Peter Munnings",https://adhara.io,For Profit,info@adhara.io,https://www.linkedin.com/company/adhara-io/,"Adhara is a software company that builds advanced liquidity management, Fx and payments solutions for banks, central banks and consortiums of banks within the financial industry (e.g. Fnality). Adhara's solutions are based on the concept of tokenization of money and CBDCs, leveraging smart contracts over standard, financial-grade blockchain technology. Adhara's solutions include: - A CBDC Suite that can be used by central banks and specialized players to issue digital currencies of different sorts - Financial infrastructure platforms that orchestrate international, cross-currency, payments processes, as well as Delivery-vs-payment / trading processes in the capital markets, both using CBDCs and/or tokenized money as a means for settlement - Advanced, real time liquidity management and internal payments solutions for commercial banks and their clients Founded in 2018, the company is headquartered in England, UK, and has subsidiaries in Madrid, Spain and Cape Town, South Africa",,2018-04-27,day,7500000,USD,7500000,"Financial Services, Information Technology, Lending and Investments, Other, Payments, Software",Active,2021-05-10,,,,,
