Organization Name,Organization Name URL,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),IPO Status,Last Funding Type,Number of Employees,Industries,Headquarters Location,Description,Transaction Name,Transaction Name URL,Founders,Website,Company Type,Contact Email,LinkedIn,Full Description,Estimated Revenue Range,Founded Date,Founded Date Precision,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Industry Groups,Operating Status,Last Funding Date,School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni)
Dronestream,https://www.crunchbase.com/organization/dronestream,,USD,,Private,Pre-Seed,1-10,"Apps, Drones, Location Based Services","London, England, United Kingdom","Dronestream is a platform that allows drone pilots to collaborate with their organisation remotely, from anywhere in the world.",,,"Denys Babych, Harry Howe",https://www.dronestream.io,For Profit,contact@drone-stream.com,https://www.linkedin.com/in/harryhowedrone/,"Dronestream was founded on the basis that it would contribute to the movement that integrates Unmanned Aerial Systems into society. We wish to see unmanned technology save lives, create more efficient businesses and assist in making the world a safer place. Commercial and emergency service users are able to create secure streaming groups, allow viewers to send messages to the pilot and view current location via the map interface. With many more features and integrations, this pushes a drones capability to real-time, team-wide situational awareness. All this and more, via an easy to use app and browser interface.",,2017-02-05,day,,,,"Apps, Consumer Electronics, Consumer Goods, Data and Analytics, Hardware, Internet Services, Navigation and Mapping, Software",Active,2020-01-01,,,,,
Nexus Labs (Surgical Teaching),https://www.crunchbase.com/organization/nexus-labs-surgical-teaching,,USD,,Private,Seed,1-10,"E-Learning, Medical","Chester, Cheshire, United Kingdom",Nexus Labs is an interactive learning resource for medical students.,,,Glyn Estebanez,http://surgicalteaching.com/,For Profit,,https://www.linkedin.com/company/surgicalteaching-com/,"Nexus Labs is a new video learning platform for medical students and residents. Surgical training supplements medical school curricula by combining real-world video footage, CGI animations, and user performance statistics. It helps students prepare for exams as well as life as a doctor.",Less than $1M,2017-01-01,year,,,,"Education, Health Care, Software",Active,2018-08-02,,,,,
Septillion Technologies,https://www.crunchbase.com/organization/septillion-technologies,,USD,,Private,Seed,1-10,"Information Technology, Internet, Software","Dunfermline, Fife, United Kingdom","Septillion Technologies is a technology and software firm that offers a platform, tools, and technology.",,,,https://septillion.co.uk,For Profit,info@septillion.co.uk,https://www.linkedin.com/company/septillion,"Septillion Technologies is a technology and software company that provides a supply chain physical asset verification platform, tools, and technology. Septillion Technologies was founded in 2017 and is located in Dunfermline, Scotland.",,2017-01-01,year,,,,"Information Technology, Internet Services, Software",Active,2019-12-16,,,,,
lili,https://www.crunchbase.com/organization/lili-technologies-ltd,,USD,,Private,Seed,1-10,"Hardware, Hospitality, Mobile Apps, Sharing Economy","London, England, United Kingdom",Outdoor City pods offering flexible stay which can be accessed via smartphone or unique code on the move by the hour.,,,"Adam Wurf, Cristian Sutter, Del Titus Bawuah",http://www.lili.world,For Profit,insight@lili.world,,Outdoor city pods offering flexible stay which can be accessed via smartphone or smart band on the move by the hour.,Less than $1M,2017-01-01,month,,,,"Apps, Hardware, Mobile, Other, Software, Travel and Tourism",Active,2017-01-10,,,,,
WinMiner,https://www.crunchbase.com/organization/winminer,,USD,,Private,Seed,11-50,,"London, England, United Kingdom",WinMiner is cryptocurrency mining software.,,,Ariel Yarnitsky,https://www.winminer.com/,For Profit,,https://au.linkedin.com/company/winminer,"WinMiner helps turn unused computing power into cash. They can easily mine the most profitable crypto currencies and get paid in USD, Bitcoin, or Ethereum. They offer crypto mining enthusiasts easy-to-use, one-click mining software, which anyone can use to mine cryptocurrencies without any special help.",,2017-01-01,year,,,,,Active,2018-08-15,,,,,
FurShows,https://www.crunchbase.com/organization/furshows,,USD,,Private,Pre-Seed,1-10,"Archiving Service, Digital Entertainment, Media and Entertainment, Museums and Historical Sites, Translation Service, Video, Video on Demand, Video Streaming","Bolton, Lancashire, United Kingdom",FurShows is a cultural archive and video hosting site for anthropomorphic fans that aspires to be a streaming service.,,,Jonathan Curley,https://furshows.org,For Profit,hello@furshows.org,https://www.linkedin.com/company/66202618/,"FurShows is a cultural archive geo targeting the world, we're also a video hosting service for anthropomorphic fans and aim to be a streaming service. This listing is being maliciously edited and closed, please ignore if that is the case it is still active.",,2017-01-03,day,,,,"Administrative Services, Content and Publishing, Media and Entertainment, Professional Services, Travel and Tourism, Video",Active,2021-03-10,,,,,
Kandu,https://www.crunchbase.com/organization/kandu-9f8d,,USD,,Private,Seed,1-10,"B2B, Consulting, Information Technology, Professional Networking, SaaS, Software","London, England, United Kingdom",Fuelling better growth,,,"Jenni Young, Nina Lovelace",https://www.wekandu.io,For Profit,hello@wekandu.io,https://www.linkedin.com/company/18257408/,"Kandu is an ecosystem of mentor/mentee networks. We provide public and private (SaaS) platforms for mentors and mentees/startups to come together, share information and work together to achieve goals. ",,2017-09-11,day,,,,"Community and Lifestyle, Information Technology, Other, Professional Services, Software",Closed,2018-06-01,,,,,
Bewica,https://www.crunchbase.com/organization/bewica,,USD,,Private,Seed,1-10,"Cyber Security, InsurTech, Risk Management, SaaS","London, England, United Kingdom",Bewica makes cybersecurity beautifully simple for small organisations with our award-winning SaaS platform,,,Eva Berg-Winters,https://bewica.com,For Profit,contact@bewica.com,https://www.linkedin.com/company/18267396,"Bewica makes it easy and affordable for businesses, schools and charities to protect themselves from digital risks. Our award-winning cyber security solution consists of two levels: - Level 1 (Certified Security), for any organisation, comprises the Digitally Aware assessment, which is backed by the Police Digital Security Centre (Police DSC) and British Standards Institute (BSI). Level 1 includes features such as phishing training and an interactive IT security policy to fill any gaps towards achieving the Digitally Aware certificate.  - Level 2 (Advanced Protection), for organisations wanting to go beyond core cybersecurity, offers ongoing security monitoring and alerts as well as other features that help achieve higher levels of email, website and supplier security. Bewica is proud to be an official partner of the Police DSC to help organisations protect themselves from the rising threat of cyber attacks affecting organisations of all sizes.",,2017-01-01,year,,,,"Financial Services, Information Technology, Privacy and Security, Professional Services, Software",Active,2020-10-26,,,,,
CALDER GROUP,https://www.crunchbase.com/organization/calder-group,,USD,,Private,Private Equity,501-1000,"Industrial Engineering, Manufacturing, Nuclear","Chester, Cheshire, United Kingdom","CALDER GROUP is a engineering group which serves in the areas of metals, precision and nuclear.",,,,https://www.caldergroup.co.uk/,For Profit,info@caldergroup.co.uk,https://www.linkedin.com/company/calder-group/,"CALDER GROUP provides precision engineering, nuclear engineering, lead engineered products, and bronze engineered products. They also provide  aerospace and defence, construction, healthcare, marine, nuclear, oil and gas, security, and other markets.",,2017-01-01,year,,,,"Manufacturing, Science and Engineering",Active,2020-01-01,,,,,
Atticus Link,https://www.crunchbase.com/organization/atticus-link,20000,GBP,25795,Private,Seed,1-10,Internet,"London, England, United Kingdom",An online platform unifying pro-bono efforts in the UK.,,,Nicoleta Uzorka Ion,https://www.atticus-link.co.uk/,For Profit,info@atticus-link.co.uk,https://www.linkedin.com/company/11082483/,An online platform unifying pro-bono efforts in the UK to improve access to legal advice for all.,,2017-03-21,day,20000,GBP,25795,Internet Services,Closed,2017-05-01,,,,,
Drone Major Group,https://www.crunchbase.com/organization/drone-major,,USD,,Private,Seed,11-50,"Consulting, Drone Management, Drones, Information Technology, Web Development","London, England, United Kingdom",Drone Major Group delivers a range of advisory services focussed around the rapidly growing drone industry.,,,Robert Garbett,https://dronemajorgroup.com,For Profit,info@dronemajorgroup.com,https://www.linkedin.com/company/dronemajor,"Drone Major Group serves to advise on a range of key technological sectors, advising on what is possible, where to acquire it, and how to integrate it safely and effectively.",,2017-09-01,month,,,,"Consumer Electronics, Consumer Goods, Hardware, Information Technology, Professional Services, Software",Active,2018-01-01,,,,,
Venda.io,https://www.crunchbase.com/organization/venda-io,,USD,,Private,Series A,1-10,"Apps, Blockchain, Ethereum","Oxford, Oxfordshire, United Kingdom",Ethereum ERC223  The network which is securing and enhancing digital interactions between users  Ethereum ERC223 Token for Wealth Map App,,,,http://www.venda.io,For Profit,tech@kendasoftware.com,https://www.linkedin.com/company/13655458/,VND is custom built to carry out functions on the My Wealth Map network.  The network which is securing and enhancing digital interactions between users  and vendors in the physical retail realm with smart contracts.,,2017-11-01,month,,,,"Apps, Other, Software",Active,2018-02-05,,,,,
Zardite,https://www.crunchbase.com/organization/zardite,,USD,,Private,Pre-Seed,11-50,Software,"London, England, United Kingdom",Zardite aims to facilitate the evolution of gaming & social gaming - both industry and community,,,Dimitri Miles,https://www.zardite.co.uk,For Profit,contact@zardite.com,,"Zardite aims to facilitate the evolution of gaming & social gaming - both industry and community. Our core values in everything we believe in and who we are;- Inclusivity, Diversity and Sincerity in Simplicity We bring together fragmented niches and popular groupings throughout the gaming sector. Our software capitalises on the limitless growth and evolution of the gaming industry, acting as a nucleus for all gaming-orientated software and users.",,2017-01-01,day,,,,Software,Active,2019-10-14,,,,,
PropCoin,https://www.crunchbase.com/organization/propcoin,,USD,,Private,Seed,1-10,"Cryptocurrency, Cyber Security, Security","London, England, United Kingdom",A truly asset-backed cryptocurrency business,,,"Angus Abbott, Peter Bird, Tom Cartlidge",http://www.prop-coin.com/,For Profit,hello@prop-coin.com,https://www.linkedin.com/company/propcoin/,"PropCoin provides investors with the opportunity to obtain passive exposure to cryptocurrencies, whilst benefiting from the stability of an asset-backed security. PropCoin also allows investors the opportunity to hedge against volatility in the cryptocurrency markets, without incurring the frictional costs of converting their holdings into fiat.",,2017-09-01,day,,,,"Financial Services, Information Technology, Payments, Privacy and Security, Software",Active,2018-02-01,,,,,
Threedium,https://www.crunchbase.com/organization/threedium-b1f9,,USD,,Private,Pre-Seed,11-50,,"London, England, United Kingdom",Threedium uses immersive 3D experiences to replace static product images.,,,,https://www.threedium.io/,For Profit,,,"Threedium combines the tools required to create, distribute, and manage photorealistic 3D and augmented reality on the web in order to boost sales and delight customers. It is a robust 3D commerce UX and workflow on the platform that's transitioning, keeps 3D assets organized, and integrates with the systems.",,2017-01-01,year,,,,,Active,2022-05-22,,,,,
Zeno Vision Ltd,https://www.crunchbase.com/organization/zeno-vision-ltd,,USD,,Private,Seed,1-10,"Artificial Intelligence, Health Care, Information Technology, Machine Learning, Software","Exeter, Devon, United Kingdom","We have created an engine for developing imaging software based on high performance computing, computer vision and artificial intelligence.",,,Ryan E Gralia,http://zenovisionltd.com,For Profit,info@zeno.ai,https://www.linkedin.com/company/11353993/,"We have created a platform for developing medical imaging software based on high performance computing (HPC), computer vision and artificial intelligence. We are currently building real-time rendering, segmentation and fluid simulation modules. Our vision is to simulate procedures using computer-aided detection which will assist in diagnosis, pre-surgery planning and successful surgical operations. We are obsessed with HPC. Our expertise is demonstrated by our research publications and partnerships with leading players in medical imaging and HPC.",Less than $1M,2016-12-07,day,,,,"Artificial Intelligence, Data and Analytics, Health Care, Information Technology, Science and Engineering, Software",Active,2017-11-30,,,,,
Seawater Solutions,https://www.crunchbase.com/organization/seawater-solutions,,USD,,Private,Seed,1-10,"Agriculture, Farming, Sustainability","Glasgow, Glasgow City, United Kingdom",Seawater Solutions helps communities to turn underutilized land into wetland ecosystems for food production and climate resilience.,,,,https://seawatersolutions.org/,For Profit,,https://www.linkedin.com/company/seawater-solutions-ltd/,Seawater Solutions helps communities to turn underutilized land into wetland ecosystems for food production and climate resilience.,,2017-01-01,year,,,,"Agriculture and Farming, Sustainability",Active,2021-01-01,,,,,
Footbolé,https://www.crunchbase.com/organization/footbolé,,USD,,Private,Seed,1-10,"Digital Media, Media and Entertainment, Soccer","London, England, United Kingdom","Footbolé is building a culture defining brand for the new generation of football fans through shareable content, data, and distribution.",,,,https://www.footbole.com,For Profit,team@footbole.com,https://www.linkedin.com/company/footbol%C3%A9/,"Footbolé is a football brand that was created with the needs of the new generation of fans in mind. It is strategically located to benefit from the new manner that football material is discovered, consumed, and sold as focus swings away from traditional media and increasingly onto social and streaming platforms.",Less than $1M,2017-02-26,day,,,,"Media and Entertainment, Sports",Active,2017-11-01,,,,,
Gignify,https://www.crunchbase.com/organization/gignify,,USD,,Private,Seed,1-10,"Independent Music, Marketplace, Mobile Apps, Music, Music Venues, Software","London, England, United Kingdom",Gignify aims to become the largest centralised talent marketplace in the world,,,Tejen Barbezat,https://gignify.co,For Profit,email@gignify.co,https://www.linkedin.com/company/gignify,"Gignify aims to become the largest centralised talent marketplace in the world – a real Airbnb for talent bookings. It is a platform allowing anyone, from corporates to venues, and from organisers of private events or weddings to larger scale productions, to find top level curated talent in a dedicated app, and book them directly. The mobile app showcases the portfolio of artists in an engaging manner, lists their bookable services and serves as an end-to-end solution for all steps of the process of booking a live act for an event. It allows to bypass the need for layers of gatekeepers, agencies and lawyers and thereby allows artists to monetise their talent while retaining greater control and independence.",,2017-09-01,month,,,,"Apps, Commerce and Shopping, Media and Entertainment, Mobile, Music and Audio, Software",Active,2019-02-01,,,,,
EpiCombi.AI,https://www.crunchbase.com/organization/epicombi-ai,,USD,,Private,Seed,1-10,"Artificial Intelligence, Biotechnology, Machine Learning","Oxford, Oxfordshire, United Kingdom",EpiCombi.AI is a genomics signature-driven therapeutics.,,,Steven Zimmer,https://www.epicombi.ai/,For Profit,info@epicombi.com,,"EpiCombi.AI is a genomics signature-driven therapeutics spinout from Oxford University, is overcoming epigenetic barriers in cancer complexity through the creation of AI-derived, network-acting multi-targeted drugs.",,2017-01-01,year,,,,"Artificial Intelligence, Biotechnology, Data and Analytics, Science and Engineering, Software",Active,2021-09-15,,,,,
Smarter Human,https://www.crunchbase.com/organization/smarter-human,,USD,,Private,Seed,1-10,"Artificial Intelligence, Consulting, Information Technology, Machine Learning","London, England, United Kingdom",Smarter Human provides solutions to help businesses make their use of AI and machine learning ethical and compliant to regulation.,,,"Francesca Gomez, Sebastien Benmbarek",https://www.smarter-human.com,For Profit,hello@smarter-human.com,https://www.linkedin.com/company/smarter-human/,Smarter Human provides businesses with solutions to make their use of AI and machine learning ethical and compliant to regulation. - AI governance - Algorithmic bias - Explainability - Unintended consequences,,2017-09-15,day,,,,"Artificial Intelligence, Data and Analytics, Information Technology, Professional Services, Science and Engineering, Software",Active,2019-01-31,,,,,
SMART LIFESTYLE LIMITED,https://www.crunchbase.com/organization/smart-lifestyle-limited,,USD,,Private,Seed,1-10,"Analytics, Big Data, Education, Information Services, Information Technology, Software","Manchester, Manchester, United Kingdom",The owner of WeDrive: the UK's No.1 data-driven platform for the car learners and driving instructors.,,,Wenli Bu,https://www.wedrive.fun/,For Profit,customer_service@wedrive.fun,https://www.linkedin.com/company/8673094/,The owner of WeDrive: the UK's No.1 data-driven platform for the car learners and driving instructors.,,2017-09-28,day,,,,"Data and Analytics, Education, Information Technology, Software",Active,2019-04-20,,,,,
articulate.xyz,https://www.crunchbase.com/organization/articulate-xyz,,USD,,Private,Seed,1-10,"Computer, Software","Hemel Hempstead, Hertford, United Kingdom",articulate.xyz is a digital app-based service for those wishing to speak languages clearly and fluently.,,,,http://articulate.xyz/,For Profit,support@articulate.xyz,https://www.linkedin.com/company/articulate-xyz,articulate.xyz is a digital app-based service for those wishing to speak languages clearly and fluently.,,2017-01-01,year,,,,"Consumer Electronics, Hardware, Software",Active,2020-04-07,,,,,
TipTap,https://www.crunchbase.com/organization/tiptap,,USD,,Private,Seed,1-10,"Android, Information Technology, iOS, Mobile","Bristol, Bristol, City of, United Kingdom",TipTap came to us with the idea to build an app for fairer tipping for waiting staff.,,,Rebeca Esteves,https://www.tiptapit.com/,For Profit,hello@tiptapit.com,https://www.linkedin.com/company/tiptapit/,TipTap came to us with the idea to build an app for fairer tipping for waiting staff.,,2017-01-01,year,,,,"Information Technology, Mobile, Platforms, Software",Active,2018-06-01,,,,,
Frisbee,https://www.crunchbase.com/organization/frisbee-1a52,,USD,,Private,Seed,11-50,"Human Resources, Information Technology, Software","London, England, United Kingdom",Frisbee is helping enterprises transform performance management through continuous feedback.,,,Anna Brailsford,http://www.getfrisbee.com/,For Profit,,https://www.linkedin.com/company/getfrisbee/,Frisbee is helping enterprises transform performance management through continuous feedback. The company offers employees and organisations real time insight into skills growth and engagement.,,2017-01-01,year,,,,"Administrative Services, Information Technology, Software",Active,2018-06-01,,,,,
Flatsnapp,https://www.crunchbase.com/organization/flatsnapp,,USD,,Private,Pre-Seed,1-10,Marketplace,"London, England, United Kingdom",Flatsnapp is a digital marketplace that provides property rental services.,,,"Aparna Li, Tomer Meraro",https://www.flatsnapp.com,For Profit,team@flatsnapp.com,https://www.linkedin.com/company/flatsnapp,Flatsnapp offers AI-powered investment management services for residential property investors. They provide rental services for residential properties.,,2017-01-01,year,,,,Commerce and Shopping,Closed,2018-03-01,,,,,
Oh My Mood UK,https://www.crunchbase.com/organization/oh-my-mood-uk,,USD,,Private,Seed,1-10,"Health Care, Information Technology","Liverpool, Liverpool, United Kingdom",Oh My Mood UK is a Mental healthcare support provider,,,"Jaime Essed, Linda Rodrigues Neves, Pauline Post",https://www.ohmymood.com/,For Profit,,https://www.linkedin.com/company/ohmymood/,"Oh My Mood UK is a Mental healthcare support provider ,Mental health interventions provider. F2F care supported by digital solutions for evidence-based, blended care pathways",,2017-01-01,year,,,,"Health Care, Information Technology",Active,2019-06-06,,,,,
Crické,https://www.crunchbase.com/organization/crické,,USD,,Private,Seed,1-10,"Food and Beverage, Food Processing","London, England, United Kingdom",Crické is a food and drinks company.,,,,https://crickefood.com/,For Profit,,https://www.linkedin.com/company/crickefood/about/,"Crické is food and drinks company. They make tasty, high-protein and eco-friendly insect-based food products for a well balanced and more sustainable diet.",,2017-01-01,year,,,,Food and Beverage,Active,2018-05-29,,,,,
Juno Health,https://www.crunchbase.com/organization/juno-health,,USD,,Private,Seed,1-10,"Hospital, Pharmaceutical","Milton Keynes, Milton Keynes, United Kingdom",Juno Health is a fast-growing retail pharmacy chain based in the UK.,,,,https://junohealth.co.uk/,For Profit,info@junohealth.co.uk,https://in.linkedin.com/company/juno-health,Juno Health is a fast-growing retail pharmacy chain based in the UK. The company was founded in october 2017 through the acquisition of 15 pharmacies in the North of England.,,2017-01-01,year,,,,Health Care,Active,2018-01-01,,,,,
Infinian,https://www.crunchbase.com/organization/infinian,,USD,,Private,Seed,11-50,"Analytics, Banking, Big Data, Financial Services, FinTech, Information Technology","Macclesfield, Cheshire East, United Kingdom",Infinian provides highly insightful data to financial services.,,,Gregory Cox,https://www.infinian.com/,For Profit,info@infinian.com,https://www.linkedin.com/company/infinian/,"Infinian provides highly insightful data to financial services business, fintech companies and some of the biggest global data businesses and credit bureaus.",,2017-01-01,year,,,,"Data and Analytics, Financial Services, Information Technology, Lending and Investments",Active,2018-06-01,,,,,
WilmotML,https://www.crunchbase.com/organization/wilmotml,,USD,,Private,Seed,1-10,"Financial Services, FinTech","London, England, United Kingdom",WilmotML is a building the investment brain of the future.,,,Aric Whitewood,http://www.wilmotml.com,For Profit,,https://www.linkedin.com/company/wilmotml/,"WilmotML is a building the investment brain of the future.  They are a boutique asset management firm, producing Macro and AI driven systematic investment products. In addition, they also provide custom indices, advisory, and research services.",Less than $1M,2017-01-31,day,,,,Financial Services,Active,2018-01-01,,,,,
Kutanios,https://www.crunchbase.com/organization/kutanios,,USD,,Private,Seed,1-10,"Biotechnology, Cosmetics, Health Care","London, England, United Kingdom","Kutanios is a biotechnology firm focused on creating new compounds for anti-aging, sun care, anti-acne, and skin cleaning items.",,,,https://kutanios.com,For Profit,,https://www.linkedin.com/company/kutanios-ltd/,"Kutanios is a biotechnology firm focused on creating new compounds for anti-aging, sun care, anti-acne, and skin cleaning items. Headwuartered in London.",,2017-01-01,year,,,,"Biotechnology, Consumer Goods, Health Care, Science and Engineering",Active,2021-08-19,,,,,
Advanced Mobility Research and Development (AMRD) Ltd,https://www.crunchbase.com/organization/advanced-mobility-research-and-development-amrd-ltd,,USD,,Private,Seed,1-10,"Aerospace, Automotive, Electronics, Energy, Manufacturing, Mechanical Engineering, Product Research","Bristol, Bristol, City of, United Kingdom",ADVANCED MOBILITY RESEARCH AND DEVELOPMENT (AMRD) LTD ARE DEVELOPING BOTH ALL-ELECTRIC AND HYBRID-ELECTRIC AIRCRAFT.,,,Kamran Iqbal,http://www.amrduk.com,For Profit,info@amrduk.com,https://www.linkedin.com/in/kamran-iqbal-beng-mphil-mraes-0b71486,"ADVANCED MOBILITY RESEARCH AND DEVELOPMENT (AMRD) LTD IS A START-UP ESTABLISHED IN AUGUST 2017, LOCATED WITHIN THE AEROSPACE HUB OF THE UK IN BRISTOL. AMRD IS PIONEERING RESEARCH TO MINIMISE AND ELIMINATE AIRCRAFT CO2 EMISSIONS. OUR AIRCRAFT PRODUCT LINE EQUIPPED WITH PROPRIETARY HYBRID AND ALL ELECTRIC POWERTRAINS OFFERS UNMATCHED EFFICIENCIES AND GREEN CREDENTIALS. AMRD’S TEAM OF WORLD LEADING ENGINEERS AND EXPERTS, WITH HUNDREDS OF YEARS OF COMBINED PRACTICAL EXPERIENCE, ARE DEVELOPING BOTH ALL-ELECTRIC AND HYBRID MULTI-UTILITY URBAN AIR MOBILITY VEHICLES AND ALL-ELECTRIC AND HYBRID REGIONAL AIRCRAFT IN THE 19 TO 50 SEATS MARKET SEGMENTS.",$1M to $10M,2017-08-29,day,,,,"Consumer Electronics, Data and Analytics, Design, Energy, Hardware, Manufacturing, Science and Engineering, Transportation",Active,2019-09-02,,,,,
Buckt,https://www.crunchbase.com/organization/buckt,,USD,,Private,Series A,1-10,"E-Commerce, Events, Ticketing","Birmingham, Birmingham, United Kingdom","Buckt offers activity tickets, and flexible subscription terms and sends its subscribers.",,,,https://buckt.uk/,For Profit,,https://www.linkedin.com/company/buckt,"Buckt offers activity tickets, and flexible subscription terms and sends its subscribers.",,2017-01-01,year,,,,"Commerce and Shopping, Events, Media and Entertainment",Active,2022-06-30,,,,,
Etymo,https://www.crunchbase.com/organization/etymo-io,,USD,,Private,Seed,1-10,"Analytics, Artificial Intelligence, Information Technology, Search Engine","London, England, United Kingdom",Etymo is a financial data provider.,,,,https://etymo.io/,For Profit,,https://www.linkedin.com/company/etymo.io/about/,Etymo assists with financial decisions by analyzing the connections between businesses. They are creating the stock knowledge graph using artificial intelligence so that individuals can find insights and trading possibilities.,,2017-01-01,year,,,,"Artificial Intelligence, Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software",Active,2017-07-31,,,,,
Hipla,https://www.crunchbase.com/organization/hipla,,USD,,Private,Seed,1-10,"InsurTech, Legal Tech, Real Estate","London, England, United Kingdom",Hipla is the smarter way to buy and sell property.,,,Adam Phillips,https://www.hipla.co.uk/professionals/,For Profit,support@hipla.co.uk,https://www.linkedin.com/company/hipla/about/,Hipla is a propTech/InsurTech/LegalTech platform that solves the pain points in the residential property transaction process.,,2017-01-01,month,,,,"Financial Services, Professional Services, Real Estate",Active,2018-04-23,,,,,
Zappel,https://www.crunchbase.com/organization/zappel,,USD,,Private,Private Equity,1-10,"Consumer, Dating, Location Based Services, Mobile Apps, Social Network","London, England, United Kingdom",Zappel is a mobile app that spontaneously connects the humans via hyperlocal informal events (known as Zappels).,,,Eashan Maheshwari,http://zappel.io,For Profit,,https://www.linkedin.com/company-beta/10910765/,"Founded in 2017, Zappel is a mobile platform that connects people via informal hyperlocal events. Zappel is a mobile app that spontaneously connects the humans via hyperlocal informal events (known as Zappels). We connect people by their thoughts in their vicinity leading to an ‘on demand humans’ experience. It helps you create spontaneous plans with the people you like, irrespective of where or when. As such, it can help you land instant/spontaneous dates, gym buddies, sports partners, cultural experiences, and what not.",,2017-01-01,year,,,,"Apps, Community and Lifestyle, Data and Analytics, Internet Services, Mobile, Navigation and Mapping, Other, Software",Closed,2017-04-10,,,,,
Launch413,https://www.crunchbase.com/organization/launch413,,USD,,Private,Seed,1-10,Social Entrepreneurship,"Northampton, Northamptonshire, United Kingdom",Launch413  Serial Entrepreneurs And Veteran Executives Dedicated To Helping Startups Become Profitable Engines Of Prosperity In Our Region.,,,,https://www.launch413.com/,For Profit,,https://www.linkedin.com/company/launch413/about/,,,2017-01-01,year,,,,Community and Lifestyle,Closed,2020-12-01,,,,,
Automorph,https://www.crunchbase.com/organization/automorph,,USD,,Private,Seed,1-10,"Artificial Intelligence, Developer APIs, Developer Platform, Developer Tools, Industrial Automation, Machine Learning, Software","London, England, United Kingdom",AI for software development,,,"Andreas H., Frederique Mittelstaedt, Sam Harris",https://www.automorph.com,For Profit,,https://www.linkedin.com/company/automorph,"Founded in 2017, Automorph is creating artificial general intelligence that automates software development.",,2017-01-01,month,,,,"Artificial Intelligence, Data and Analytics, Manufacturing, Science and Engineering, Software",Active,2017-07-01,,,,,
xelba,https://www.crunchbase.com/organization/xelba,,USD,,Private,Seed,11-50,"Information Technology, Internet, Social Media","London, England, United Kingdom","If it can communicate, it can connect",,,,http://xelba.io,For Profit,community@xelba.io,,,Less than $1M,2017-06-26,day,,,,"Information Technology, Internet Services, Media and Entertainment",Active,2018-07-14,,,,,
Commodities People,https://www.crunchbase.com/organization/commodities-people,,USD,,Private,Seed,1-10,"Event Management, Events","London, England, United Kingdom",Commodities People offers live events and online communities bringing together people who are even remotely.,,,,https://www.commoditiespeople.com/,For Profit,info@commoditiespeople.com,https://www.linkedin.com/company/commoditiespeople/,Commodites People offers live events and online communities bringing together all people who are even remotely involved in the fast paced and exciting world of commodities.,,2017-01-01,year,,,,"Events, Media and Entertainment",Active,2018-01-01,,,,,
Pathfinder Software Limited,https://www.crunchbase.com/organization/pathfinder-software-limited,,USD,,Private,Seed,1-10,"Financial Services, FinTech, Insurance, Software","London, England, United Kingdom",Pathfinder is an innovative career intelligence tool. Simplicity combined with the power and data quality of expensive financial platforms.,,,Kim Aviv,http://www.pathfinder-software.com,For Profit,kim@pathfinder-software.com,https://www.linkedin.com/company/pathfindersoftwarelimited/,,$1M to $10M,2017-04-18,day,,,,"Financial Services, Software",Active,2017-08-15,,,,,
QuestHunter,https://www.crunchbase.com/organization/questhunter,,USD,,Private,Pre-Seed,1-10,"E-Commerce, Marketplace, Media and Entertainment, Travel","London, England, United Kingdom",QuestHunter is a marketplace for discovery and booking of escape rooms,,,Andrey Kalinchuk,https://questhunter.hu/en/,For Profit,info@questhunter.co.uk,https://www.linkedin.com/company/questhunter/,QuestHunter has been created to enhance the discovery of escape rooms. QuestHunter offers the consumer a user experience that simply was not possible before the arrival of QH in your city. QH helps people to find and choose their ideal rooms and book it for the best price. We deliver a hands-free booking service and happy customers straight to our clients’ door.,,2017-01-01,year,,,,"Commerce and Shopping, Media and Entertainment, Travel and Tourism",Active,2019-05-01,,,,,
Spaghetti Brain,https://www.crunchbase.com/organization/spaghetti-brain,,USD,,Private,Seed,1-10,"Education, Training","London, England, United Kingdom",Spaghetti Brain celebrates this neurodiversity and encourages children to explore and understand their unique way of learning.,,,"Hermione Townsend, Ralf Josef",http://www.spaghettibrain.co.uk,For Profit,hello@spaghettibrain.co.uk,https://in.linkedin.com/company/spaghettibrainltd,Spaghetti Brain celebrates this neurodiversity and encourages children to explore and understand their unique ways of learning. Spaghetti Brain’s mission is to help kids develop the tools they need to become life-long learners.,,2017-01-01,year,,,,Education,Active,2018-06-01,,,,,
Nuchido,https://www.crunchbase.com/organization/nuchido,,USD,,Private,Seed,1-10,"Biopharma, Cosmetics","Newcastle Upon Tyne, Newcastle upon Tyne, United Kingdom",Nuchido provides consumer demand for cosmeceutical products. ,,,Nichola Conlon,https://www.nuchido.com/,For Profit,,https://www.linkedin.com/company/nuchido/,"Nuchido Ltd was established to address the growing consumer demand for cosmeceutical products. Cosmeceuticals are the combination of cosmetics and pharmaceuticals, and are cosmetic products with bioactive ingredients that are validated by the science community.  A",,2017-01-01,year,,,,"Biotechnology, Consumer Goods, Health Care, Science and Engineering",Active,2017-04-01,,,,,
