Organization Name,Organization Name URL,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),IPO Status,Last Funding Type,Number of Employees,Industries,Headquarters Location,Description,Transaction Name,Transaction Name URL,Founders,Website,Company Type,Contact Email,LinkedIn,Full Description,Estimated Revenue Range,Founded Date,Founded Date Precision,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Industry Groups,Operating Status,Last Funding Date,School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni)
AIMed,https://www.crunchbase.com/organization/aimed-5cc8,,,,Private,,11-50,"Artificial Intelligence, Big Data, Health Care, Hospital, Information Technology, Medical","London, England, United Kingdom","AIMed is provides healthcare and medicine artificial intelligence, medicine, robotics, digital healthcare, Health IT, and big data.",,,Anthony Chang,https://ai-med.io/,For Profit,freddy@ai-med.io,https://www.linkedin.com/company/ai-in-medicine,,,2016-01-01,year,,,,"Artificial Intelligence, Data and Analytics, Health Care, Information Technology, Science and Engineering, Software",Active,,,,,,
StageClip,https://www.crunchbase.com/organization/stageclip,,USD,,Private,Corporate Round,1-10,Video,"London, England, United Kingdom",StageClip specializes in enabling event organizers and videographers to create and distribute clips in real-time.,,,,https://stageclip.com,For Profit,talk@stageclip.com,https://www.linkedin.com/company/stageclip/,StageClip specializes in enabling event organizers and videographers to create and distribute clips in real-time.,Less than $1M,2016-01-01,year,,,,"Media and Entertainment, Video",Active,2022-02-01,,,,,
EyeKandy,https://www.crunchbase.com/organization/eyekandy,,,,Private,,11-50,Advertising,"London, England, United Kingdom","EyeKandy is your ‘end to end’ partner for digital asset production, point of sale marketing solutions and creative innovation.",,,Scott Lester,http://eyekandy.com,For Profit,info@eyekandy.com,https://www.linkedin.com/company-beta/10495653/,"EyeKandy is your ‘end to end’ partner for digital asset production, point of sale marketing solutions and creative innovation. They are an experienced, talented and highly motivated creative production house. Their team have produced engaging digital content for the worlds largest brands and retailers in a vast array of languages and formats for many years.",Less than $1M,2016-01-01,year,,,,"Advertising, Sales and Marketing",Active,,,,,,
ARTADIAN GAMING LLP,https://www.crunchbase.com/organization/artadian-gaming-llp,,,,Private,,1-10,"Browser Extensions, Mobile Apps, Online Games, Software","London, England, United Kingdom",Mobile games and software,,,"Artem Glushchuk, Dmytro Voroshilov",http://artadian.com,For Profit,office@artadian.com,,New spirit to develop mobile games and software,,2016-04-01,day,,,,"Apps, Gaming, Mobile, Software",Active,,,,,,
ConsultMyApp,https://www.crunchbase.com/organization/consultmyapp,,,,Private,,11-50,"Advertising, CRM, Information Technology, Marketing","London, England, United Kingdom","ConsultMyApp is a mobile marketing agency that offers app store optimization, CRM, and user acquisition service.",,,Mike Rhodes,https://www.consultmyapp.com,For Profit,info@consultmyapp.com,https://www.linkedin.com/company/consultmyapp,,,2016-01-01,year,,,,"Advertising, Information Technology, Sales and Marketing, Software",Active,,,,,,
WonderBill,https://www.crunchbase.com/organization/wonderbill,,,,Private,,11-50,"Internet, Software","London, England, United Kingdom",WonderBill is a UK bill management and switching service. ,WonderBill acquired by Legado,https://www.crunchbase.com/acquisition/securethefile-acquires-wonderbill--17f3cc78,Shane Clifford,https://www.wonderbill.com/,For Profit,myinfo@wonderbill.com,https://www.linkedin.com/company/wonderbill,"Spending hours managing bills and logging in to multiple websites means you’re spending less time doing what we love. WonderBill was formed in 2016 to take back your time and make bill management easy. We give you all of your bills in one place, an overview of your outgoing payments and stress-free provider switching. We’ll review your bills and then we’ll recommend where you can save money by switching providers. If you switch through us, we’ll be here to support you through the whole process. ",Less than $1M,2016-01-01,year,,,,"Internet Services, Software",Active,,,,,,
VIPTutors.co,https://www.crunchbase.com/organization/viptutors-co,,,,Private,,11-50,EdTech,"London, England, United Kingdom",VIPTutors is a B2B members-only global education freelancing platform that connects independent educators with education companies.,,,,https://viptutors.co/,For Profit,,https://www.linkedin.com/company/viptutors-co/,"VIPTutors is a B2B members-only global education freelancing platform that connects independent educators with education companies. Education companies can use our platform to access a large high-caliber talent pool and hire tutors for their students for assignments that include academic tutoring, personal development, and admission counseling.",,2016-01-01,year,,,,"Education, Software",Active,,,,,,
OK COOL,https://www.crunchbase.com/organization/ok-cool,,,,Private,,1-10,"Content, Motion Capture, Training","London, England, United Kingdom","OK COOL is a full service creative studio specializing in content production, community management, motion design & training services.",,,Liz Stone,http://okcool.io,For Profit,liz@okcool.io,,,,2016-01-01,year,,,,"Education, Media and Entertainment, Video",Active,,,,,,
SnapMe,https://www.crunchbase.com/organization/snapme,,USD,,Private,Venture - Series Unknown,1-10,"E-Commerce, Mobile Payments, Software","London, England, United Kingdom","SnapMe App provides a personalised mobile payment platform and Computer Vision (AI, Machine Learning) Interface for retailers.",,,"Alexander Straub, Robert Biehl",http://snapmeapp.com/,For Profit,info@oksnap.me,,"SnapMe App provides a personalised mobile payment platform and Computer Vision (AI, Machine Learning) Interface for retailers Consumers transact from visual inspirations from within consumers visual fields (e.g. Instagram and Snapchat or Virtual Reality (VR) or Augmented Reality (AR), with loyalty programmes and marketing offerings delivered to consumers based on their buying patterns.",,2016-01-01,year,,,,"Commerce and Shopping, Financial Services, Mobile, Payments, Software",Closed,2017-01-01,,,,,
Vize.ai,https://www.crunchbase.com/organization/vize-it,,,,Private,,1-10,"Artificial Intelligence, Computer, Computer Vision, Digital Media, Image Recognition, Machine Learning, Visual Search","London, England, United Kingdom",Vize AI is the most accurate custom vision API.,,,"David Friml, David Rajnoch",https://vize.ai,For Profit,support@vize.it,https://www.linkedin.com/company/vizeai/,"Vize.ai provides companies with the most accurate custom image classification.The Vize Custom Vision API is a custom image recognition and classification service that can be used to integrate artificial intelligence into third-party apps. The API can be taught to recognize anything the developer wants it to. Developers just need to provide example images, and Vize.it will use them to train a custom neural network.",,2016-10-01,day,,,,"Artificial Intelligence, Consumer Electronics, Data and Analytics, Hardware, Internet Services, Media and Entertainment, Science and Engineering, Software",Active,,,,,,
swiftscale,https://www.crunchbase.com/organization/swift-scale,,,,Private,,1-10,"B2B, Business Development, Enterprise Software","London, England, United Kingdom","Taking companies further, faster",,,"Alexander Sainty, George Johnston",http://www.swiftscale.co/,For Profit,team@swiftscale.co,https://www.linkedin.com/company/swiftscale,"We support and connect exceptional scaleups, leading corporations and growth investors. For corporates we provide a filtering service, enabling them to cut through the noise and discover innovative products / services to improve their business. For investors we act as an extension of their scouting team, notifying them of imminent investment opportunities and providing warm introductions to busy founders.  For scaleups we provide an introductory service, helping them to expedite fundraising* and unlock enterprise customer, partnership or exit opportunities.",,2016-07-01,day,,,,"Other, Professional Services, Software",Active,,,,,,
Axitan,https://www.crunchbase.com/organization/axitan,,,,Private,,11-50,"Agriculture, Biotechnology, Sustainability","London, England, United Kingdom",Axitan is a UK biotech company focused on eliminating antibiotics from animal feed and improving productivity yields in livestock farming.,,,Kane Miller,https://www.axitan.com/,For Profit,info@axitan.com,https://www.linkedin.com/company/axitan/,"Axitan is a UK biotech company focused on eliminating antibiotics from animal feed and improving productivity. It is developing a library of endolysins, and associated products, capable of targeting those pathogens that impact livestock farming historically managed through antibiotic supplements in animal feed and, in so doing, improve productivity yields. Its focus forms part of wider WHO One Health initiative to combat the threat posed by antimicrobial resistance caused by the overuse of antibiotics, animals accounting for two thirds of the antibiotics consumed globally each year. In October 2022, Axitan achieved US FDA GRAS (“Generally Recognised As Safe”) status for the algal biomass ingredient used in its first product, FORC3®, which promotes healthy growth in poultry by targeting the pathogen Clostridium perfringens that causes $6b of economic loss each year to the poultry industry. Axitan has operations in the UK and US.",$1M to $10M,2016-01-01,year,,,,"Agriculture and Farming, Biotechnology, Science and Engineering, Sustainability",Active,,,,,,
Onyx Capital Group,https://www.crunchbase.com/organization/onyx-capital-group,,,,Private,,11-50,"Financial Services, Marketing, Oil and Gas, Trading Platform","London, England, United Kingdom",Onyx capital group is a trading house that specializes in the fields of proprietary trading and oil derivatives.,,,Omar Naveed Kayaam,https://www.onyxcapitalgroup.com/,For Profit,info@onyxcapitalgroup.com,https://www.linkedin.com/company/onyx-c-group/,,$1M to $10M,2016-01-01,year,,,,"Energy, Financial Services, Lending and Investments, Natural Resources, Sales and Marketing",Active,,,,,,
Seven Star Digital,https://www.crunchbase.com/organization/seven-star-digital,,USD,,Private,Corporate Round,1-10,"Advertising, Gambling, Gaming","London, England, United Kingdom","A Shoreditch, London, UK-based gambling comparison company,",Seven Star Digital acquired by Thimba Media,https://www.crunchbase.com/acquisition/thimba-media-acquires-seven-star-digital--ffef565c,Luke Eales,https://www.sevenstardigital.com/,For Profit,hello@sevenstardigital.com,https://www.linkedin.com/company/seven-star-digital/,"The company is based in Shoreditch, London, and was founded by Luke Eales in 2016. Luke was previously Chief Marketing Officer at an insurance startup, and has worked in the digital marketing area for over a decade with a focus on performance marketing and growth.",,2016-01-01,year,,,,"Advertising, Gaming, Sales and Marketing",Active,2018-11-02,,,,,
LeakBot,https://www.crunchbase.com/organization/leakbot,,,,Private,,11-50,"Apps, InsurTech, Internet of Things, Mobile Apps","London, England, United Kingdom","LeakBot is the world’s first end-to-end, IoT escape of water claims mitigation solution for home insurers",,,Craig Foster,https://www.leakbot.io/,For Profit,craig.foster@homeserve.com,,"Solving an industry wide problem It’s widely known that escape of water claims are a big problem for insurers with $16bn a year spent on escape of water losses in US and UK alone. It’s less well known that over half of these claims are caused by mains water leaks and that the majority are small, hidden leaks that cause damage over a period of time. Escape of water seems like a great use case for IOT but so far nobody has really cracked the code on how to do it at scale… until now. A cutting edge, proven solution LeakBot is the world’s first end-to-end, IoT escape of water claims mitigation solution that already has a proven commercial model and business case for insurers.",Less than $1M,2016-01-01,year,,,,"Apps, Financial Services, Internet Services, Mobile, Software",Active,,,,,,
Tranzfar,https://www.crunchbase.com/organization/tranzfar,,,,Private,,11-50,"Financial Services, FinTech, Mobile Apps, Transaction Processing","London, England, United Kingdom",Tranzfar is a financial technology platform.,,,Olusiji Sanya,https://www.tranzfar.com,For Profit,ask@tranzfar.com,https://www.linkedin.com/company/tranzfar,Tranzfar provides digital financial products. They also provide one-way money transfers and mobile applications.,$1M to $10M,2016-01-01,year,,,,"Apps, Financial Services, Mobile, Payments, Software",Active,,,,,,
Clubbable,https://www.crunchbase.com/organization/clubbable,,,,Private,,1-10,"Marketplace, Nightlife","London, England, United Kingdom",VIP nightlife marketplace connecting users with promoters worldwide,,,Magnus Åhlin,https://clubbable.com/,For Profit,magnus@clubbable.com,https://www.linkedin.com/company/clubbable,Marketplace for VIP nightlife giving the jet set party people access to all the VIP nightclubs in the world. Create a group in the app to get table prices and guest list offers from o all the promoters and club managers. ,Less than $1M,2016-07-07,day,,,,"Commerce and Shopping, Events, Media and Entertainment",Active,,,,,,
Asper Investment Management,https://www.crunchbase.com/organization/asper-investment-management,,,,Private,,11-50,"Financial Services, Renewable Energy","City Of London, England, United Kingdom","Asper focuses on private investments in sustainable real assets, including renewable power, heat and other clean infrastructure.",,,"Emma Tinker, Luigi Pettinicchio, Luis Quiroga Perez",https://www.asper-im.com,For Profit,info@asper-im.com,https://www.linkedin.com/company/asper-im/,,$1M to $10M,2016-01-01,year,,,,"Energy, Financial Services, Sustainability",Active,,,,,,
Minibems,https://www.crunchbase.com/organization/minibems,,USD,,Private,Venture - Series Unknown,11-50,Information Services,"London, England, United Kingdom",Minibems is a demand management system for complex heating systems that enables improved efficiency and fuel cost savings .,,,Finian Parrick,http://www.minibems.com/,For Profit,,https://www.linkedin.com/company/minibems-ltd/,"Minibems is a demand management system for complex heating systems that enables improved efficiency and fuel cost savings thanks to intelligent control and monitoring technology, paired with integrated billing.",,2016-01-01,year,,,,Information Technology,Active,2020-07-24,,,,,
Paragon Alpha,https://www.crunchbase.com/organization/paragon-alpha,,,,Private,,11-50,"Advice, Hedge Funds, Recruiting, Staffing Agency","London, England, United Kingdom","Paragon Alpha is a hedge fund talent agency that offers recruitment, hiring, and advisory services in various business areas.",,,Colin McGhee,https://paragonalpha.com,For Profit,info@paragonalpha.com,https://www.linkedin.com/company/paragonalpha/,,,2016-01-01,year,,,,"Administrative Services, Financial Services, Lending and Investments, Media and Entertainment, Professional Services",Active,,,,,,
Oboloo,https://www.crunchbase.com/organization/oboloo,,,,Private,,1-10,"SaaS, Software","London, England, United Kingdom","oboloo is a comprehensive cloud-based software with eSourcing, Contract, Supplier and Savings management",,,,https://oboloo.com,For Profit,hello@oboloo.com,https://www.linkedin.com/company/oboloo,"Simple Contract Management, Supplier Management & Souring Software. Supplier on-boarding and vetting made simple. Drive compliance with your preferred suppliers, reduce risk and gain visibility into your suppliers values. Manage, store and approve all of your contracts in one place. Custom notifications means you will never miss a contract deadline again. Run sourcing activities (RFI, RFP & RFQ) with fully vetted suppliers on Oboloo. With questionnaires, scoring criteria and supplier evaluation you can reduce risk and drive your values. Great for Procurement & Commercial teams!",$1M to $10M,2016-05-01,day,,,,Software,Active,,,,,,
Neos Ventures,https://www.crunchbase.com/organization/neos-ventures,,,,Private,,11-50,"Insurance, Security","London, England, United Kingdom",Neos Ventures provides home insurance that uses smart technology to protect the people and things the customer cares about.,Neos Ventures acquired by Aviva Group,https://www.crunchbase.com/acquisition/aviva-group-acquires-neos-ventures--79cf7460,Matt Poll,https://neos.co.uk/,For Profit,,,"Neos Ventures provides home insurance that uses smart technology to protect the people and things the customer cares about. It offers alarm systems, indoor security cameras, smoke detection and fire prevention alarms, and flood and leak detectors. The company also provides 24/7 monitoring and emergency assistance services. In addition, it offers an iOS mobile application to control the monitoring systems and detect leaks.",,2016-01-01,year,,,,"Financial Services, Privacy and Security",Active,,,,,,
lewis.ai,https://www.crunchbase.com/organization/traveltech,10000,EUR,11185,Private,Grant,1-10,"Tourism, Travel","London, England, United Kingdom","Meet Lewis, your virtual travel concierge",,,,http://www.lewis.ai,For Profit,lex@lewis.ai,https://www.linkedin.com/company/travelte.ch,"Know when to go and what to expect with Lewis.  Lewis is a virtual concierge who lives in your phone. On your messaging app. He knows how to get to, from and around London. Lewis was built to help you when you are in London. All you have to do is talk to him. Message Us to get started. Available on Facebook Messenger and Amazon Alexa.",,2016-05-01,day,10000,EUR,11185,Travel and Tourism,Closed,2016-06-01,,,,,
Millbank FX Limited,https://www.crunchbase.com/organization/millbank-fx-limited,,,,Private,,11-50,,"London, England, United Kingdom",FCA Authorised Payment Institution,,,,https://www.millbankfx.com,For Profit,info@millbankfx.com,https://www.linkedin.com/company/millbankfx/,,,2016-01-26,day,,,,,Active,,,,,,
Katacoda,https://www.crunchbase.com/organization/katacoda,,,,Private,,1-10,"E-Learning, Education, Information Technology","London, England, United Kingdom",Katacoda is an interactive technology platform that enables hands-on learning.,Katacoda acquired by O'Reilly,https://www.crunchbase.com/acquisition/oreilly-media-acquires-katacoda--ecb77d01,Ben Hall,https://www.katacoda.com/,For Profit,,,"Katacoda is an interactive technology platform that enables hands-on learning.Empowering developers to learn the technologies such as Kubernetes, Machine Learning and cloud platforms using self-paced labs.",,2016-01-01,year,,,,"Education, Information Technology, Software",Closed,,,,,,
Timberseed,https://www.crunchbase.com/organization/timberseed,,,,Private,,11-50,"Professional Services, Recruiting, Staffing Agency","London, England, United Kingdom","Timberseed is a recruitment firm that is involved in services like staffing, executive search, contingent recruitment, SaaS sales, and more.",,,,https://timberseed.com/,For Profit,info@timberseed.com,https://www.linkedin.com/company/timberseed/,,Less than $1M,2016-01-01,year,,,,"Administrative Services, Other, Professional Services",Active,,,,,,
NEX Data,https://www.crunchbase.com/organization/nex-data,,,,Private,,101-250,Financial Services,"London, England, United Kingdom",NEX Data is a company which delivers information solutions to a global and diverse client base.,,,,http://www.nexdata.com/,For Profit,enquiries@nexdata.com,https://www.linkedin.com/company/nex-data/,"NEX Data delivers pricing, analytics, Index and regulatory reporting solutions to a global and diverse client base providing innovative insights in pre- and post trade services that enable confident trading decisions and market analysis.Their holistic portfolio of multi-asset class data services support clients in solving the various challenges faced in today's global financial markets.",,2016-01-01,year,,,,Financial Services,Active,,,,,,
The Youth Group,https://www.crunchbase.com/organization/the-youth-group-871a,,,,Private,,1-10,,"London, England, United Kingdom",We improve the odds for young people across the world so they can reach their full potential in work.,,,,http://theyouthgroup.com,For Profit,,https://www.linkedin.com/company/the-youth-group-uk/,,,2016-01-01,year,,,,,Active,,,,,,
Just After Midnight,https://www.crunchbase.com/organization/just-after-midnight,,,,Private,,11-50,"Cloud Computing, Consulting, Technical Support, Web Hosting","London, England, United Kingdom",Just After Midnight is the platform that go-to support people for brands and their agencies.,Just After Midnight acquired by Ultima Business Solutions,https://www.crunchbase.com/acquisition/ultima-business-solutions-acquires-just-after-midnight--34449afb,Kris Croucher,https://www.justaftermidnight247.com/,For Profit,enquiries@justaftermidnight247.com,https://www.linkedin.com/company/just-after-midnight,"Just After Midnight is a next-gen MSP with a focus on 24/7 support. They ensure uptime for business-critical sites and applications and manage, migrate and optimize cloud services as well as providing DevOps.",,2016-10-19,day,,,,"Information Technology, Internet Services, Other, Professional Services, Software",Active,,,,,,
Alterest,https://www.crunchbase.com/organization/alterest,,USD,,Private,Seed,11-50,Lending,"London, England, United Kingdom",Alterest is a data and intelligence provider.,,,Jeevan Param,http://alterest.co,For Profit,dpo@alterest.co,https://www.linkedin.com/company/alterest-investment-technologies,Alterest is a data and intelligence provider.,,2016-01-01,year,,,,Financial Services,Active,2017-06-01,,,,,
Boom25,https://www.crunchbase.com/organization/boom25,,,,Private,,11-50,"FinTech, Information Technology, Retail, Retail Technology","London, England, United Kingdom","Boom25 is a fintech company that specializes in consumer offers, affiliate marketing, and online shopping.",,,"Eyal Torjman, Giora Mandel",http://www.boom25.com,For Profit,,https://www.linkedin.com/company/boom25-uk-limited/,"BOOM25 is a retail fine-tech technology that provides software application platform. Its platform specializes in consumer offers, affiliate marketing, and online shopping.  The company was founded in 2014 by Eyal Torjman and is headquartered in London, England, United Kingdom.",,2016-12-01,day,,,,"Commerce and Shopping, Financial Services, Hardware, Information Technology, Software",Active,,,,,,
BestX,https://www.crunchbase.com/organization/bestx,,,,Private,,11-50,"Analytics, Financial Services, FinTech, Information Technology, Real Time, Software","London, England, United Kingdom","BestX is provide independent trade technology and analytics that enable clients to define, achieve & demonstrate Best Execution.",BestX acquired by State Street,https://www.crunchbase.com/acquisition/state-street-corporation-acquires-bestx--b353b211,"Aman Thind, Ollie Jerome, Pete Eggleston",https://www.bestx.co.uk/,For Profit,,https://www.linkedin.com/company/10463238/,"BestX is a Technology Company, with a simple fee based model, creating state of the art software to provide real-time, interactive analytics. They are a totally independent company, without the inherent conflict of interest or risk of abuse that arises from being affiliated to an execution venue. Their vision was to create an Industry Standard for FX TCA, their clients are Asset Managers, Hedge Funds, Banks and Non-Bank Liquidity Providers.  They provide their clients with a level playing field to enable them to assess and compare the quality of their FX execution, agnostic of counterparty, venue or liquidity provider.",,2016-01-01,year,,,,"Data and Analytics, Financial Services, Information Technology, Other, Software",Active,,,,,,
PriceBeam,https://www.crunchbase.com/organization/pricebeam,,,,Private,,1-10,"E-Commerce, Retail","London, England, United Kingdom",Price Research to take the guesswork out of setting prices,,,"Finn Helmo Hansen, Robert Tinterov",https://www.pricebeam.com,For Profit,info@pricebeam.com,https://www.linkedin.com/company/pricebeam,,,2016-04-29,day,,,,Commerce and Shopping,Active,,,,,,
Trippin,https://www.crunchbase.com/organization/trippin,,,,Private,,1-10,"Leisure, Tourism, Travel","London, England, United Kingdom",Trippin is a community bonded by a love of travel.,,,Sam Blenkinsopp,https://trippin.world/,For Profit,hello@trippin.world,https://www.linkedin.com/company/trippinworld/,,,2016-09-12,day,,,,"Community and Lifestyle, Travel and Tourism",Active,,,,,,
Car Rental Gateway,https://www.crunchbase.com/organization/carrental-gateway,,,,Private,,51-100,"Car Sharing, E-Commerce, Electric Vehicle, Information Technology, Rental, SaaS, Software, Taxi Service, Travel","London, England, United Kingdom",Car Rental Gateway is a SaaS platform that is connecting suppliers and distributors on the digital car rental market.,,,"Indrek Uibo, Kaspar Soer, Martin Kallasmaa",https://www.carrentalgateway.com/,For Profit,info@carrentalgateway.com,https://www.linkedin.com/company/car-rental-gateway-limited/,"Car Rental Gateway is providing access to cutting-edge technology to any car rental distributor regardless of its size or location. We level the playing field and give smaller distributors and newcomers a significant technological edge on the market while ensuring low operational costs. Our cloud based mobility distribution platform offers functionality unthinkable in GDSs. We are not a B2B broker, meaning you are free to build your own client base and use independent customised branding. We do not mediate rates. You can negotiate your deals directly with the car rental companies. With us you get unified content with precisely validated locations, car images and fully covered content management. Highly localised multi-lingual data allows you to literally speak your client's language and target new markets in line with the regions’ conventions.",,2016-01-01,year,,,,"Commerce and Shopping, Information Technology, Software, Transportation, Travel and Tourism",Active,,,,,,
InvoiceApp,https://www.crunchbase.com/organization/invoice-ng,,,,Private,,1-10,"Cryptocurrency, Financial Services, Internet, Software","London, England, United Kingdom",Beautiful Online Invoicing Software For Small Business Owners And Freelancers.,,,,https://getinvoice.co/,For Profit,hello@getinvoice.co,https://www.linkedin.com/company/invoice/,"Go Paperless! Get Paid Faster!! Say goodbye to chasing late invoice payments. Simple And Beautiful Paperless Invoicing Software For Small Businesses, Startups, Entrepreneurs And Freelancers. Awesome Features: 1. Create Invoice/Quote. 2. Send Payment Receipt. 3. Accept Online Payments (Stripe). 4. Track Invoices & Payments. 5. Automated Reminders. 6. Recurring Invoice Billing. 7. Real-time Financial Reporting. 8. Print & Download on demand. 9. API Integrations",,2016-08-27,day,,,,"Financial Services, Internet Services, Payments, Software",Active,,,,,,
xo,https://www.crunchbase.com/organization/xo-8d94,,,,Private,,1-10,"Finance, Management Consulting, SaaS","London, England, United Kingdom",XO is a micro private equity company that offers services for the acquisition of small and profitable SaaS companies and execution.,,,Tommy Jensen,https://www.xo.capital/,For Profit,hello@xoxo.capital,https://www.linkedin.com/company/xo-capital/,,,2016-01-01,year,,,,"Financial Services, Professional Services, Software",Active,,,,,,
CF Benchmarks,https://www.crunchbase.com/organization/cf-benchmarks,,,,Private,,1-10,"Bitcoin, Blockchain, Ethereum, Financial Services, Information Services","London, England, United Kingdom",The leading provider of Cryptocurrency Benchmarks and Indices,,,,https://www.cfbenchmarks.com,For Profit,,,CF Benchmarks is authorised and regulated by the UK Financial Conduct Authority as a registered Benchmark Administrator (FRN 847100) under the EU benchmark regulation (Regulation (EU) 2016/1011).,$10M to $50M,2016-01-01,year,,,,"Financial Services, Information Technology, Other, Payments, Software",Active,,,,,,
Mad Devs,https://www.crunchbase.com/organization/mad-devs,,,,Private,,101-250,"Information Technology, IT Infrastructure, Mobile Apps, Outsourcing, Software, Web Development","London, England, United Kingdom",Engineering Your Growth,,,"Oleg Puzanov, Vlad Andreev",https://maddevs.io/,For Profit,team@maddevs.io,https://www.linkedin.com/company/mad-devs/,"Mad Devs is an IT company developing enterprise-level software solutions for finance, transportation & logistics, security, edtech and advertising industries. We assist businesses of any size during periods of rapid growth to ensure smooth scaling. Thanks to our solid technical solutions, five of our startup customers got 10 million USD funding in 2019. Mad Devs team has implemented tens of IT projects and now employs 100+ staff members worldwide. 98% of our customers find our service great value for money, and most of them stay with us for years. We have worked with Clutch.co, Teacherly, Guardrails, GoDee, Eatigo and many other companies ensuring that hundreds of thousands people enjoy apps and services they use on a daily basis.",Less than $1M,2016-08-01,day,,,,"Apps, Information Technology, Mobile, Professional Services, Software",Active,,,,,,
Wazima,https://www.crunchbase.com/organization/wazima,,,,Private,,11-50,"Electronic Health Record (EHR), Health Care, Health Diagnostics, Medical, Medical Device, Personal Health","London, England, United Kingdom",Wazima offers digital solutions for patients suffering from Non-Communicable Diseases.,,,Elizabeth Adeshina,https://wazima.health/,For Profit,info@wazima.health,https://uk.linkedin.com/in/wazimahealth,Wazima health is a Digital solution which provides Non-Communicable Diseases(NCDs) patients with access to continuous wrap-around and integrated care from the healthcare ecosystem for better health & life outcomes.,,2016-05-01,month,,,,Health Care,Active,,,,,,
SmarterQueue,https://www.crunchbase.com/organization/smarterqueue,,USD,,Private,Non-equity Assistance,11-50,"Analytics, Internet, Social Media, Software","London, England, United Kingdom","The social media power tool. Content curation, smarter scheduling, listening, community management, and powerful analytics, all in one place",,,Claude Schneider,https://smarterqueue.com,For Profit,,https://www.linkedin.com/company/smarterqueue,"The smartest way to schedule your social media marketing. - Automate your content calendar, and get the perfect ratio of content types, by using categorised queues. - Get 3x more engagement, by automatically repeating your posts for increased visibility. - Recycle your evergreen content for new audiences - Easily customise your posts for each different social network SmarterQueue is currently the only application that lets you follow best practices for social media (i.e. balanced-out content types, repeating posts to reach new audiences) without any effort.",,2016-01-01,year,,,,"Data and Analytics, Internet Services, Media and Entertainment, Software",Active,2016-01-01,,,,,
Bike Club,https://www.crunchbase.com/organization/bike-club,,,,Private,,101-250,"Children, Consumer Goods, E-Commerce","London, England, United Kingdom",Bike Club provides subscription kids bike services.,,,"Alexandra Rico-Lloyd, James Symes",https://bikeclub.com ,For Profit,info@bikeclub.com,https://www.linkedin.com/company/bike-club,"Kids' bike services are sold online by Bike Club. Children should have the chance to acquire the invaluable skill of bicycle riding, and they should do so on bicycles that are the proper size for them. A full consumer credit license was granted by the FCA to the balance, first pedal, hybrid/off-road, road, BMX, and mountain using the hire-exchange solution. It is critical that kids have the proper bicycle if they want to benefit the most from cycling.",,2016-01-01,year,,,,"Commerce and Shopping, Community and Lifestyle, Consumer Goods",Active,,,,,,
FairyLoot,https://www.crunchbase.com/organization/fairyloot,,,,Private,,1-10,"E-Commerce, E-Commerce Platforms, Retail, Service Industry","London, England, United Kingdom",FairyLoot is a UK-based monthly book subscription box focusing on Young Adult fantasy literature.,,,,https://www.fairyloot.com,For Profit,hello@fairyloot.com,https://www.linkedin.com/company/fairyloot,,,2016-01-01,year,,,,"Commerce and Shopping, Internet Services, Other",Active,,,,,,
Roomor PropTech,https://www.crunchbase.com/organization/roomor-proptech,6170,USD,6170,Private,Angel,1-10,"Artificial Intelligence, Electronics, Information Technology, Machine Learning, Software","London, England, United Kingdom",The Smart Home as a Service Platform. Transform your Landlords service with IoT and Artificial Intelligence.,,,,http://roomorapp.com/,For Profit,jose.mora@roomorapp.com,,The Smart Home as a Service Platform. Transform your Landlords service with IoT and Artificial Intelligence.,,2016-04-11,day,,,,"Artificial Intelligence, Consumer Electronics, Data and Analytics, Hardware, Information Technology, Science and Engineering, Software",Active,2017-07-05,,,,,
Furious Fox,https://www.crunchbase.com/organization/furious-fox,,,,Private,,11-50,"Apps, Consulting, Information Technology, Internet, Mobile Apps, Software, Web Design, Web Development","London, England, United Kingdom","IT consulting, Digital product development, Digital Strategy, Data Science Consulting, Mobile App, Web App",,,Suman Ramakrishnan,https://furiousfox.co.uk/,For Profit,hello@furiousfox.co.uk,https://www.linkedin.com/company/furious-fox/,"We are a technology and design studio established in London. A team of engineers, data scientists, developers, and designers with a single vision – solving problems. Furious Fox is where innovation, design, and technology collaborate to create exceptional products and solutions. We have the capabilities to build from a simple web application to a whole blockchain ecosystem. To us, no project is too small or too big, but every project is a challenge to put our best minds at work. We want to give you solutions that stand apart from the rest. Innovation, creativity, determination, and persistence are the essence of who we are. We combine traditional approaches with trending strategies to give you a future-proof solution.",,2016-10-24,day,,,,"Apps, Design, Information Technology, Internet Services, Mobile, Professional Services, Software",Active,,,,,,
