Organization Name,Organization Name URL,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),IPO Status,Last Funding Type,Number of Employees,Industries,Headquarters Location,Description,Transaction Name,Transaction Name URL,Founders,Website,Company Type,Contact Email,LinkedIn,Full Description,Estimated Revenue Range,Founded Date,Founded Date Precision,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Industry Groups,Operating Status,Last Funding Date,School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni)
RedHunt Labs,https://www.crunchbase.com/organization/redhunt-labs,,USD,,Private,Pre-Seed,11-50,"Asset Management, Cloud Security, Cyber Security, Network Security, Risk Management, SaaS","London, England, United Kingdom",Attack Surface Management - NVADR [https://redhuntlabs.com/nvadr],,,"Shubham MIttal, Sudhanshu Chauhan",https://redhuntlabs.com/,For Profit,sudhanshu@redhuntlabs.com,https://in.linkedin.com/company/redhunt-labs,"RedHunt Labs, an information security company that offers SaaS-based Attack Surface Management (ASM) product, NVADR which helps enterprises discover, track and secure their exposed Assets continuously. Our ""asset"" definition goes beyond subdomains and IP ranges and extends to items such as mobile apps, code repos, cloud storage instances, docker machines, leaked Keys, credentials, and much more. A unified solution to give enterprises a holistic view of their constantly changing asset inventory and the associated risk profile.",,2019-04-18,day,,,,"Financial Services, Information Technology, Privacy and Security, Professional Services, Software",Active,2019-05-01,,,,,
Luffy AI,https://www.crunchbase.com/organization/luffy-ai,,USD,,Private,Seed,1-10,"Artificial Intelligence, Network Security, Robotics, Software","Abingdon, Oxfordshire, United Kingdom",Luffy AI uses adaptive intelligence to evolve robotic control systems.,,,,https://luffy.ai/,For Profit,,https://www.linkedin.com/company/luffy-ai/,Luffy AI develops adaptive neural networks that allow learning and adaptation at the edge. Its products are an adaptive AI flight controller for UAVs and an intelligent actuator controller for robotics and industrial processes.,,2019-01-01,year,,,,"Artificial Intelligence, Data and Analytics, Hardware, Information Technology, Privacy and Security, Science and Engineering, Software",Active,2022-07-18,,,,,
Connect Fibre,https://www.crunchbase.com/organization/connect-fibre,,USD,,Private,Private Equity,51-100,"Communications Infrastructure, Customer Service","London, England, United Kingdom",The latest Full Fibre and Wi-Fi 6 technology providing reliable Hyperfast broadband up to 1000Mbps to communities.,,,Stefan Stanislawski,https://connectfibre.co.uk/,For Profit,hello@connectfibre.co.uk,https://www.linkedin.com/company/connect-fibre-broadband,"Founded in 2019, Connect Fibre is a community-minded full fibre network operator and broadband provider. Led by a passionate team of broadband experts, Connect Fibre is on a mission to bring flawless full fibre broadband and Wi-Fi to the communities that need it. All packages adopt guaranteed symmetrical speeds, Wi-Fi 6 routers, fair pricing with no hidden fees or mid-contract price increases; and exceptional support from a UK-based call centre.",,2019-01-01,year,,,,"Hardware, Other, Professional Services",Active,2022-02-14,,,,,
cheMastery,https://www.crunchbase.com/organization/chemastery,,USD,,Private,Seed,1-10,"Chemical Engineering, Industrial Automation, Robotics","London, England, United Kingdom",CheMastery is a company that creates laboratory automation technology.,,,,https://chemastery.com,For Profit,,https://www.linkedin.com/company/chemastery,CheMastery is a company that creates laboratory automation technology. They provide automation solutions for chemical laboratories in order to facilitate the manufacturing and R&D processes in the chemical sector. It makes science more effective and reliable for scientists in the chemical sector.,,2019-10-30,day,,,,"Hardware, Manufacturing, Science and Engineering, Software",Active,2022-11-13,,,,,
Mindbeat,https://www.crunchbase.com/organization/mindbeat,,USD,,Private,Seed,11-50,"Professional Services, Training","London, England, United Kingdom",Mindbeat is a mobile coaching application that connects people with coaches and microlearning.,,,Elisa Krantz,https://mindbeat.app/,For Profit,getintouch@mindbeat.app,https://www.linkedin.com/company/mindbeatapp/,"Mindbeat has used science and practise to pioneer ways of augmenting coaching through human connection and technology. It is a mobile coaching application that connects people with coaches and microlearning. For inquiries, an online inquiry form is available on their website.",$1M to $10M,2019-01-01,year,,,,"Education, Other",Active,2020-08-20,,,,,
Islandii.com,https://www.crunchbase.com/organization/islandii-com,10000,USD,10000,Private,Pre-Seed,1-10,"Tour Operator, Tourism, Travel","London, England, United Kingdom",Islandii  is an online platform that operates as a holiday builder.,,,Alex Horoshkevich,https://www.islandii.com/,For Profit,info@islandii.com,https://www.linkedin.com/company/13316782/,"Islandii  is an online platform that operates as a holiday builder. The platform enables users to create and book multi-day tours based on budget and additional requests like accommodation type, activities, transfer options or customize automatically generated pre-built holidays. The company was founded in 2019 and is headquartered in London, England.",,2019-05-10,day,10000,USD,10000,Travel and Tourism,Active,2019-04-08,,,,,
Remote Bob,https://www.crunchbase.com/organization/remote-bob,,USD,,Private,Seed,1-10,"Apps, Human Resources, Office Administration, Outsourcing, Social Media, Software, Virtual Assistant","London, England, United Kingdom",Remote Bob is building the biggest digital virtual assistance hub on the internet.,,,Barbara Maheshwari,https://remotebob.co.uk,For Profit,business@remotebob.co.uk,https://www.linkedin.com/company/remote-bob,"Recruiting, hiring, and managing virtual assistants can be complicated, and time-consuming. At Remote Bob, we revolutionize virtual support for entrepreneurs.  Remote Bob is building ""Toptal"" for virtual assistants.  Even though we registered a business idea in 2019, our business was launched in March 2020. During 2020 (30k revenue) we were still doing research, testing various approaches, and fine-tuning our service. In 2021 (100k revenue) we launched an app and we were growing organically. Currently, we are raising 200k seed that will enable us to generate 500k revenue by the end of 2022 and upgrade our MVP.",,2019-02-18,day,,,,"Administrative Services, Apps, Internet Services, Media and Entertainment, Professional Services, Software",Active,2022-03-25,,,,,
HireBee.ai,https://www.crunchbase.com/organization/hirebee-ai,,USD,,Private,Pre-Seed,11-50,"Artificial Intelligence, Human Resources, Information Technology, Software","London, England, United Kingdom","HireBee is AI powered cloud based end-to-end recruitment platform, which helps small and medium companies with their hiring needs.",,,Luiza Avetisyan,https://hirebee.ai,For Profit,hello@hirebee.ai,https://www.linkedin.com/company/hirebee-ai,"HireBee.ai - cloud based AI powered HRTech startup is changing the way small and mid sized companies do their hiring. We offer job requisition and job posting to 50,000+ jobboards worldwide, AI powered screening and  matching for more productive hiring, sourcing and employer branding tools to drastically improve your hiring process and raise HR team productivity.",,2019-08-08,day,,,,"Administrative Services, Artificial Intelligence, Data and Analytics, Information Technology, Science and Engineering, Software",Active,2019-08-08,,,,,
Join Talent,https://www.crunchbase.com/organization/join-talent,,USD,,Private,Seed,251-500,"Consulting, Human Resources, Information Technology, Software, Staffing Agency","Edinburgh, Edinburgh, City of, United Kingdom","HR tech, Recruitment tech, HR insourcing, HR consultancy, Recruitment Insourcing",,,"Katrina O'Neill, Kevin Blair",https://jointalent.co.uk,For Profit,katrina@jointalent.co.uk,https://www.linkedin.com/company/19110113,"Think of us as the WeWork for HR and hiring. Our unique BOXTA system- a suite of powerful core Talent Acquisition technologies pre-packaged for immediate use- is provided for free to our clients  JoinTalent's model helps you avoid expensive agency fees, enables you to build your own employer brand quickly, and is both fully agile and completely scalable - enabling you to flex up and down to meet with your hiring demand levels as you see fit.",,2019-01-01,day,,,,"Administrative Services, Information Technology, Professional Services, Software",Active,2020-01-16,,,,,
Staze,https://www.crunchbase.com/organization/staze,,USD,,Private,Pre-Seed,1-10,Travel,"London, England, United Kingdom","Holidays, Staycations",,,"Dustin J Silk, Henry Popiolek, Jay Olenicz",http://www.staze.com,For Profit,,https://www.linkedin.com/company/stazetravel/,""Find next week's escape"",,2019-01-01,year,,,,Travel and Tourism,Active,2020-11-25,,,,,
Secureflag,https://www.crunchbase.com/organization/secureflag,,USD,,Private,Seed,1-10,Software,"London, England, United Kingdom",SecureFlag is an online coding training platform.,,,Andrea Scaduto,https://www.secureflag.com/,For Profit,,https://www.linkedin.com/company/secureflag/about/,"SecureFlag provides coding training programs. Their platform helps developers learn how to identify and remediate real security issues using familiar tools and technologies, personalized learning, real-world examples, and hands-on practice.",,2019-01-01,year,,,,Software,Active,2020-03-02,,,,,
Nomio,https://www.crunchbase.com/organization/nomio,,USD,,Private,Seed,1-10,"Computer Vision, Software","London, England, United Kingdom",Nomio transforms signed legal contracts into an intelligent format. Explore contract data with the power of a structured database.,,,Josh Treon,https://nomio.com/,For Profit,hello@nomio.com,https://www.linkedin.com/company/unlock-law/,"Nomio Company has Transform their contracts into a searchable, interactive database to get the information users require right away. This is an engine that converts papers into useful data with developed appropriate accuracy has been created.",,2019-01-01,year,,,,"Hardware, Software",Active,2020-01-01,,,,,
SparkLoop,https://www.crunchbase.com/organization/sparkloop,,USD,,Private,Seed,1-10,"Email, Marketing, News, Publishing","London, England, United Kingdom",SparkLoop is a referral tool that helps users grow their newsletter and email audience.,,,,https://sparkloop.app/,For Profit,,https://www.linkedin.com/company/sparkloophq/,"SparkLoop is a referral tool that helps users grow their newsletter and email audience. It helps email publishers and email creators acquire new subscribers. It was founded in 2019 and is based in London, England.",,2019-01-01,year,,,,"Content and Publishing, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Sales and Marketing",Active,2021-07-09,,,,,
Lucida Medical,https://www.crunchbase.com/organization/lucida-medical,,USD,,Private,Series A,1-10,"Biotechnology, Health Care, Software","Cambridge, Cambridgeshire, United Kingdom","SaaS, Cancer Diagnosis, Radiology, MRI, Prostate Cancer",,,"Antony Rix, Prof Evis Sala",https://lucidamedical.com,For Profit,cb-contact@lucidamedical.com,https://www.linkedin.com/company/lucida-medical/,"Software to support analysis of MRI for cancer diagnosis, screening and management. Pi(tm), the company's first product, supports diagnosis of prostate cancer using multiparametric or diffusion MRI and is a CE marked medical device. We are interested to speak with investors and hospital partners who share our vision to find cancer early.",,2019-11-19,day,,,,"Biotechnology, Health Care, Science and Engineering, Software",Active,2021-02-26,,,,,
Chimnie,https://www.crunchbase.com/organization/chimnie,,USD,,Private,Seed,51-100,"Online Portals, Real Estate, Social Network","London, England, United Kingdom",Chimnie is a social networking platform that offers a free profile for off-market properties with no listing fees or commission fees.,,,,https://chimnie.co.uk/search,For Profit,,https://www.linkedin.com/company/chimniehomes/,"Chimnie is a legally recognized property. Their profiles are used by lenders, insurers, councils, homebuyers, banks, and credit bureaus to evaluate their profiles when making financial decisions. Maintaining a thorough and precise system can benefit their finances.",,2019-01-01,year,,,,"Internet Services, Real Estate",Active,2022-11-01,,,,,
Ground Truth Intelligence,https://www.crunchbase.com/organization/ground-truth-intelligence,,USD,,Private,Seed,11-50,"Business Intelligence, Compliance, Fraud Detection, SaaS, Security, Software","London, England, United Kingdom",The Diligence and Investigations Platform,,,"Matthew Hunt, Patrick Carter, Stewart Kelly",https://www.gtintel.io,For Profit,info@gtintel.io,https://www.linkedin.com/company/ground-truth-intelligence,"The first comprehensive SaaS solution for global diligence and investigations. Ground Truth Intelligence is the most agile, efficient and secure way to run investigations and intelligence projects.",Less than $1M,2019-10-01,day,,,,"Data and Analytics, Financial Services, Payments, Privacy and Security, Professional Services, Software",Active,2021-05-18,,,,,
Oysbee,https://www.crunchbase.com/organization/oysbee,46000,GBP,59789,Private,Seed,1-10,"Advertising, Creative Agency, E-Commerce, Information Technology","London, England, United Kingdom",Oysbee is an online creative collaboration network for independent creators and brands.,,,Jung Kyung Cheon,https://oysbee.com,For Profit,cheon@oysbee.com,https://www.linkedin.com/company/oysbee,"Oysbee is a digital collaboration networking platform for independent creators and brands. Creators all over the world can get connected with peer creators, local and global brands for efficient and creative collaborations on Oysbee. We hope to provide a creative and sustainable working environment in which individual creators can flourish.",$1M to $10M,2019-01-01,year,,,,"Advertising, Commerce and Shopping, Content and Publishing, Information Technology, Media and Entertainment, Sales and Marketing",Active,2020-07-01,,,,,
Swarmbinder,https://www.crunchbase.com/organization/swarmbinder,10000,USD,10000,Private,Pre-Seed,1-10,,"London, England, United Kingdom",A digital platform where families and friends can collaboratively document the life stories of loved-ones in all simplicity,,,,http://www.swarmbinder.com,For Profit,info@swarmbinder.com,https://www.linkedin.com/company/swarmbinder/?viewAsMember=true,"A mobile and web service that allows families and friends to document the life story of a loved-one, typically after the person's passing. The service uses collaboration, AI and simplicity of design to make easy the hard task of creating biographies and memoirs. The content created is then be made available in multiple formats: printed book, audio book, slides share, video etc. The platform creates close user groups for each project and the produced media is made available only to the members of the groups to purchase along with a selection of other related products from their parties.",$1M to $10M,2019-07-06,day,10000,USD,10000,,Active,2019-09-01,,,,,
SUPERHOG,https://www.crunchbase.com/organization/superhog,,USD,,Private,Seed,1-10,,"Stockbridge, Hampshire, United Kingdom",SUPERHOG is a digital platform that offers embedded insurance services.,,,"Andrew Boldt, Humphrey Bowles",https://superhog.com,For Profit,,,SUPERHOG is the global digital trust platform for the vacation rental industry. SUPERHOG combines intelligent guest screening with automatic damage protection as a software as a service solution that integrates within the pre or post booking journey.,,2019-01-01,year,,,,,Active,2022-07-18,,,,,
Kami,https://www.crunchbase.com/organization/kami-a5bf,,USD,,Private,Seed,11-50,"Health Care, Logistics","London, England, United Kingdom",Kami provides access to third-party healthcare professionals and products to support users through various life transitions.,,,"Erika Brodnock, Helen Yannakoudakis, Jacob Herandi",https://www.usekami.com,For Profit,,https://www.linkedin.com/company/usekami/,"Kami was born out of 3 founders different personal experiences towards parenthood and wellbeing. We each have our own unique stories and have spent time chatting to hundreds of parents in order to truly understand this incredible journey. Combined with working with leading experts who work closely to support the practical and emotional needs of parents, Kami can deliver a truly scientific and holistic approach to support your journey.",,2019-01-01,year,,,,"Health Care, Transportation",Active,2022-09-06,,,,,
ImmTune Therapies,https://www.crunchbase.com/organization/immtune-therapies,,USD,,Private,Seed,1-10,"Biotechnology, Health Care, Manufacturing, Pharmaceutical, Therapeutics","Stevenage, Herefordshire, United Kingdom",ImmTune Therapies creates a cell therapy process that cuts out complicated bio-manufacturing processes.,,,"Bakul Gupta, George Tetley",https://www.immtunetherapies.com,For Profit,,https://www.linkedin.com/company/immtune-therapies,"ImmTune Therapies is an operator of a cell therapy process intended to cut out complicated biomanufacturing processes. The company's platform brings cell therapies to many, enabling patients to enjoy a reduction in the costs of treatment, which were previously a burden on patients.",,2019-01-01,year,,,,"Biotechnology, Health Care, Manufacturing, Science and Engineering",Active,2022-05-01,,,,,
Lisa Eldridge,https://www.crunchbase.com/organization/lisa-eldridge-a7ca,,USD,,Private,Seed,1-10,,"London, England, United Kingdom",Lisa Eldridge's make up brand.,,,Lisa Eldridge,https://www.lisaeldridge.com/,For Profit,,,"Lisa Eldridge is one of the world’s leading make-up artists. Her prodigious artistic instincts have made her indispensable to designers, editors, photographers, art directors and celebrities alike. Perhaps the next logical step in this roll call of achievements was for Lisa to create her own brand. In 2018 she launched a limited-edition capsule-collection of immaculate True Velvet Lipsticks. The reception was so enthusiastic they sold out in hours. Lisa has expanded the range of colours and formulae, following up with further launches in 2019 and 2020 and readers of Temptalia voted Lisa Eldridge the best Niche Beauty Brand of 2020. Her ground breaking new product ranges will be revealed in 2021.",,2019-01-22,day,,,,,Active,2020-07-14,,,,,
DAYMADE,https://www.crunchbase.com/organization/triphunters,,USD,,Private,Pre-Seed,1-10,"B2C, E-Commerce, Gaming","London, England, United Kingdom",DAYMADE is re-imagining the lottery for millennials & gen Z,,,"Andrew Broekelmann, Callum Wright, Lisa Nederveen, Loic Verrall",https://daymade.co.uk,For Profit,andrew@daymade.co.uk,https://www.linkedin.com/company/triphunters,"Backed by Zeal Network, DAYMADE aims to become the UK’s leading prize platform for 20-35 year olds, who value travel and experiences over cash prizes.  For the price of a coffee, players enter our competitions to win exciting experiences - from concert tickets to bucketlist holidays around the world.",,2019-01-01,year,,,,"Commerce and Shopping, Gaming, Other",Active,2020-06-01,,,,,
ShrtRead,https://www.crunchbase.com/organization/shrtread,50000,USD,50000,Private,Pre-Seed,1-10,Software,"London, England, United Kingdom",ShrtRead is a reading assistant that brings you an accelerated reading experience.,,,"Joao Angarten, Maryna Ianchuk, Ricardo Bissoto",https://www.shrtread.com,For Profit,contact@heptapegon.com,https://www.linkedin.com/company/shrtread,"ShrtRead is a reading assistant that brings you an accelerated reading experience. In a mission to substantially increase the efficiency in the reading and knowledge acquisition process, ShrtRead develops software to empower users so that they can read and learn more in less time.",,2019-07-01,day,50000,USD,50000,Software,Closed,2019-08-01,,,,,
MIRACL,https://www.crunchbase.com/organization/miracl,200000,GBP,294996,Private,Seed,11-50,"Identity Management, Security","London, England, United Kingdom",Miracl enables security solution and managed service providers to meet strong authentication needs of businesses in regulated industries.,,,Brian Spector,https://www.miracl.com,For Profit,sales@miracl.com,https://www.linkedin.com/company/miracl,"By eliminating today's outdated security infrastructure including passwords, root keys and stored credentials – they enable billions of digital transactions to be unleashed while ensuring the integrity of every person, device, or component on tomorrow's web.",,2019-01-01,year,200000,GBP,294995,"Information Technology, Privacy and Security",Active,2010-06-14,,,,,
THNDR,https://www.crunchbase.com/organization/thndr-7d1d,,USD,,Private,Seed,1-10,"Bitcoin, Casual Games, Cryptocurrency, Gaming, Online Games, Video Games","London, England, United Kingdom",THNDR is a next generation competitive gaming platform and developer tools for powering mobile games and applications with real-world value.,,,"Desiree Dickerson, Jack Everitt, Rafał Gaweł",https://thndr.games,For Profit,office@thndr.games,https://www.linkedin.com/company/thndr-games/,https://www.linkedin.com/company/thndr-games/,,2019-10-31,day,,,,"Financial Services, Gaming, Payments, Software",Active,2021-10-18,,,,,
FreakLèChic,https://www.crunchbase.com/organization/freaklèchic,20000,EUR,22828,Private,Seed,,Fashion,"London, England, United Kingdom",Italian Yoga Fashion House,,,"Alessia Brilli, Ronny Arrigoni",https://www.freaklechic.com/,For Profit,info@freaklechic.it,https://www.linkedin.com/company/freaklechic/,"FreakLèChic is the first Italian Yoga Fashion House. From sustainable natural fibers like Bamboo, Nettle, and Eco-Cashmere, they provide versatile tailor-made pieces both for your active and lounge life. By wearing FreakLèChic you respect nature and yourself, living an experience of freedom, femininity, and elegance.",,2018-12-20,day,,,,"Clothing and Apparel, Design",Active,2021-05-01,,,,,
My Community Capital,https://www.crunchbase.com/organization/my-community-capital,20000,GBP,25883,Private,Seed,1-10,"Events, Social, Social Impact","London, England, United Kingdom",My Community Capital is a social service that makes it easy to set up new social activities and meet people local to you.,,,Jan-Michael McIntosh,https://www.mycommunitycapital.co.uk/,For Profit,info@mycommunitycapital.co.uk,https://www.linkedin.com/company/my-community-capital,"My Community Capital is a social service that makes it easy to set up new social activities and meet people local to you. It's all about helping you meet new people and learn new skills through fun, relaxed social activities designed by the community. They're currently supporting new activity creation in Crystal Palace and surrounding areas. My Community Capital was founded in 2019 and is based in London, England, UK.",,2019-01-01,year,20000,GBP,25883,"Community and Lifestyle, Events, Media and Entertainment, Other",Active,2019-11-01,,,,,
Qardus,https://www.crunchbase.com/organization/qardus,,USD,,Private,Pre-Seed,1-10,,"London, England, United Kingdom",Qardus is an ethical sharia compliant business crowdfunding platform that connects small businesses looking for financing with investors.,,,Hassan Daher,https://www.qardus.com/launch,For Profit,info@qardus.com,https://www.linkedin.com/company/qardus,"Qardus is an ethical sharia-compliant business crowdfunding platform that connects small businesses looking for financing with investors. It was founded in 2019 and is headquartered in London, England.",,2019-01-01,year,,,,,Active,2019-11-01,,,,,
Xeinadin Group,https://www.crunchbase.com/organization/xeinadin-group,,USD,,Private,Private Equity,1001-5000,"Accounting, Consulting, Finance, Financial Services","London, England, United Kingdom","Xeinadin Group is an accountancy and business advisory firm that offers cloud accounting, corporate finance, auditing and payroll services.",,,Feisal Nahaboo,https://xeinadin.com/,For Profit,info@xeinadin.com,https://www.linkedin.com/company/xeinadin-group/,"Xeinadin Group is an accountancy and business advisory firm that offers cloud accounting, corporate finance, auditing and payroll services.",$100M to $500M,2019-01-01,year,,,,"Financial Services, Professional Services",Active,2022-02-10,,,,,
Good Life Sorted,https://www.crunchbase.com/organization/good-life-sorted,,USD,,Private,Seed,1-10,"Elder Care, Health Care, Home Services, Sharing Economy","London, England, United Kingdom","Good Life Sorted brings the sharing economy to the ageing population, helping people to enjoy living independently at home for longer.",,,"Constantine Karampatsos, Verity Batchelder",https://www.goodlifesorted.com,For Profit,hello@goodlifesorted.com,https://www.linkedin.com/company/good-life-sorted,"Good Life Sorted is an online platform they connecting elderly people with vetted, local Helpers. They building an army of Helpers who are local, trusted and vetted, making home help affordable by separating home help from personal care. they services operate across hampshire, wiltshire, dorset, sussex and kent, enabling the elderly to stay independent in their own homes for as long as possible.",,2019-06-01,day,,,,"Health Care, Other, Real Estate",Active,2022-07-05,,,,,
Tailor Bio,https://www.crunchbase.com/organization/tailor-bio,,USD,,Private,Seed,1-10,"Artificial Intelligence, Consulting, Health Care, Medical","London, England, United Kingdom",Tailor Bio is a pan-cancer medicine platform.,,,Jason Yip,https://tailor.bio,For Profit,info@tailor.bio,https://www.linkedin.com/company/tailor-bio/,Tailor Bio develops an AI-driven drug discovery platform for pan-cancer medicine by decoding chromosomal instability. They respond to customer inquiries by email.,,2019-01-01,year,,,,"Artificial Intelligence, Data and Analytics, Health Care, Professional Services, Science and Engineering, Software",Active,2022-11-23,,,,,
Rooster Insurance,https://www.crunchbase.com/organization/rooster-eeaa,,USD,,Private,Seed,1-10,"Artificial Intelligence, Auto Insurance, InsurTech, Mobile Apps","London, England, United Kingdom",Car insurance reinvented for good drivers. Powered by smartphone technology & AI.,,,Richard Tucker,https://www.joinrooster.co.uk,For Profit,hello@joinrooster.co.uk,https://www.linkedin.com/company/11841308,"Fair priced car insurance for good drivers, regardless of age. Unlike traditional insurers who base prices on demographics, Rooster is different. We base prices on how you actually drive. Just download the app, drive for 3 – 4 weeks & get a fair quote.",,2019-01-01,year,,,,"Apps, Artificial Intelligence, Data and Analytics, Financial Services, Mobile, Science and Engineering, Software",Active,2020-12-01,,,,,
Girls in Marketing,https://www.crunchbase.com/organization/girls-in-marketing,,USD,,Private,Seed,1-10,"Advertising, Brand Marketing, Broadcasting, E-Learning, Marketing, Podcast","Liverpool, Liverpool, United Kingdom","Girls in Marketing offers e-learning marketing courses, digital skills, and employability templates.",,,Olivia Mae Hanlon,https://www.girlsinmarketing.com/,For Profit,girlsinmarketing@gmail.com,https://www.linkedin.com/company/girls-in-marketing/,"Girls in Marketing is an online learning platform that offers a wide range of content, including extensive practical and theoretical courses, marketing and employability templates, as well as regular virtual events with experts in the field. They provide a wide range of marketing courses, digital skills, and templates for employability.",Less than $1M,2019-01-01,year,,,,"Advertising, Education, Media and Entertainment, Music and Audio, Sales and Marketing, Software, Video",Active,2022-03-07,,,,,
Broad,https://www.crunchbase.com/organization/broad-66da,,USD,,Private,Seed,,"Financial Services, FinTech","London, England, United Kingdom",The European neobank for Brazilians to spend money overseas,,,"Juliano Alves, Marcos Filho",http://www.broad.app,For Profit,,https://www.linkedin.com/company/broad-app/,"Broad was founded in 2019 with the mission of providing Brazilians and Latin Americans access to the international financial market in a simple, practical and accessible way.  We have built a multi-currency account and card that enables a life without borders. With technology, we eliminate fees and bring functionality and control to everyone's fingertips.",,2019-01-01,year,,,,Financial Services,Active,2021-03-22,,,,,
WithWise,https://www.crunchbase.com/organization/withwise,,USD,,Private,Private Equity,11-50,"E-Commerce, Enterprise Resource Planning (ERP), Logistics, Software","London, England, United Kingdom",WithWise is a software provider for logistics delivery firms serving the e-commerce sector.,,,,https://withwise.com/,For Profit,,https://www.linkedin.com/company/withwise/,"WithWise is a software provider for logistics delivery firms serving the e-commerce sector. It was founded in 2019 to cater to the fast-growing e-commerce market by providing software to support a network of last-mile delivery providers who work with carriers such as Amazon, DPD, and Hermes.",,2019-01-01,year,,,,"Commerce and Shopping, Software, Transportation",Active,2021-12-06,,,,,
Inexia,https://www.crunchbase.com/organization/inexia,,USD,,Private,Seed,1-10,"Biotechnology, Health Care, Neuroscience, Pharmaceutical","London, England, United Kingdom",Inexia aims to develop intranasally administered orexin positive modulators for the treatment of neurological diseases.,,,Mario Alberto Accardi,https://www.inexiatherapeutics.com/,For Profit,,https://www.linkedin.com/company/inexiatherapeutics/,"Inexia aims to develop intranasally administered orexin positive modulators for the treatment of neurological diseases.The orexin system is a key regulator of behavioural arousal, wakefulness and sleep. The loss of the orexin neurons has been shown to be strongly linked to multiple neurological conditions including narcolepsy. In this indication, orexin receptors remain intact and functional, providing an opportunity for therapeutic intervention.",,2019-01-01,year,,,,"Biotechnology, Health Care, Science and Engineering",Active,2019-02-04,,,,,
Vatic Health,https://www.crunchbase.com/organization/vatic-health,,USD,,Private,Seed,1-10,Health Care,"London, England, United Kingdom",Vatic Health is a medical device company that provides solutions to healthcare problems.,,,"Alex Sheppard, Mona Kab Omir",https://www.knownow.com,For Profit,,https://www.linkedin.com/company/senseutics/about/,"Vatic Health is a developer of medical test kits designed to detect infections remotely. The company offers an on-the-spot saliva test kit using convenient sensitivity protein detection technology. They offer inflammation, machine learning, health tracking, and lateral flow.",,2019-01-01,year,,,,Health Care,Active,2020-12-18,,,,,
Refund Giant,https://www.crunchbase.com/organization/refund-giant,,USD,,Private,Seed,1-10,"Credit, Financial Services, Travel","London, England, United Kingdom",Revenir develops a tax service platform intended to ditch the trail of forms and enjoy hassle-free tax returns.,,,"Bernard Chan, Mathieu Mondschein, Shawn Du",https://www.userevenir.com/,For Profit,info@userevenir.com,https://www.linkedin.com/company/refund-giant/,"Revenir is a developer of a platform for tax processing that is intended to make tax refunds quick and simple. Their in-app camera enables customs to take images of their shopping receipts and receive a refund on their value-added tax, allowing travelers to earn travel cashback and points on their expenditures.",Less than $1M,2019-01-01,year,,,,"Financial Services, Lending and Investments, Travel and Tourism",Active,2020-03-22,,,,,
Anatomé,https://www.crunchbase.com/organization/anatomé,,USD,,Private,Seed,1-10,"Beauty, Dietary Supplements, E-Commerce, Subscription Service, Wellness","London, England, United Kingdom","Anatome is an apothecary, redefining wellness with a collection of formulations to help you sleep, move and work better",,,Brendan Murdock,https://www.anatome.co/,For Profit,investors@Anatome.co,https://www.linkedin.com/company/18721325/admin/,"Anatome is one of the leading company in providing organic essential oils in the UK. At our website, you can find many useful essential oils to support your health internally and externally",,2019-01-01,year,,,,"Commerce and Shopping, Consumer Goods, Food and Beverage, Health Care, Other",Active,2022-02-14,,,,,
VidiVet,https://www.crunchbase.com/organization/vidivet,,USD,,Private,Seed,1-10,"Software, Veterinary, Wellness","Liverpool, Liverpool, United Kingdom","VidiVet makes veterinary expertise accessible, on-demand and affordable for every pet.",,,,http://vidivet.com,For Profit,,https://www.linkedin.com/company/vidivet,"VidiVet is an app that provides on-demand veterinary support to pet owners. It lets users chat with or video call an experienced vet from their phone. They also act as a diary of their pet's health, allowing owners to record their pets' key health indicators and share this information with their vets.",,2019-01-01,year,,,,"Health Care, Software",Active,2020-04-03,,,,,
blinq,https://www.crunchbase.com/organization/blinq-6e49,,USD,,Private,Pre-Seed,1-10,"Information Technology, Point of Sale, Software","London, England, United Kingdom","blinq provides point-of-sale software for restaurants. Our products, include a POS, a Waiter app, and a Customer ordering application",,,"Achilleas Svolos, Aksel Levi",https://blinqme.com/,For Profit,info@blinqme.com,https://www.linkedin.com/company/blinqme/,"blinq is a redesigned point-of-sale software, targeting all restaurant types. Our products are iOS cloud-based, designed to optimise restaurant operations, by increasing revenue, decreasing costs and enhancing customer service.",,2019-01-25,day,,,,"Commerce and Shopping, Information Technology, Software",Active,2021-06-21,,,,,
KAMS,https://www.crunchbase.com/organization/kams,8188,USD,8188,Private,Pre-Seed,1-10,"Predictive Analytics, Product Research, Software","London, England, United Kingdom","Technology, Transactions, Network Research",,,,,For Profit,,,,,2019-05-01,day,8188,USD,8188,"Artificial Intelligence, Data and Analytics, Design, Software",Active,2019-06-20,,,,,
