"index","propertyName1","propertyName10","propertyName10_link","propertyName11","propertyName11_link","propertyName12","propertyName13","propertyName14","propertyName15","propertyName15_link","propertyName16","propertyName17","propertyName17_link","propertyName18","propertyName18_link","propertyName19","propertyName1_link","propertyName2","propertyName20","propertyName20_link","propertyName2_link","propertyName3","propertyName4","propertyName4_link","propertyName5","propertyName5_link","propertyName6","propertyName6_link","propertyName7","propertyName7_link","propertyName8","propertyName9","propertyName9_link","timestamp","timestampString","uid","url","url_uid"
11,"11.  Kroo","Nazim Valimahomed, Tim Brown","https://www.crunchbase.com/person/nazim-valimahomed","kroo.com","https://kroo.com","For Profit","marketing@b-social.com","Kroo is a financial technology company that develops a mobile payment application to simplify cashless transactions. The company's product range is a prepaid debit card and app that enable customers to easily create groups with friends, track spending, and split and pay bills quickly and securely.        Kroo was founded in 2016 and is headquartered in London, England.","$1M to $10M","https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000","2016","£26,000,000","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_total/b-social","Apps, Financial Services, Mobile, Payments, Software","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/apps-2683","Active","https://www.crunchbase.com/organization/b-social","$71,512,349","May 31, 2022","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/b-social","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/b-social","Private","Series B","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/b-social","51-100","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/b-social","Financial Services, FinTech, Mobile Apps, Payments","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/financial-services","London, England, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england","Kroo is a financial technology company that develops a mobile payment application to simplify cashless transactions.","—",,1681292864065,"Wed, 12 Apr 2023 09:47:44 GMT","0szIxHbibiYF293wMfqv","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5","1"
12,"12.  ONI","Achillefs Kapanidis, Bo Jing","https://www.crunchbase.com/person/achillefs-kapanidis","oni.bio","http://oni.bio","For Profit","hi@oni.bio","ONI is a pioneer of super-resolution microscopy, making this advanced technology accessible to new generations of researchers.  The Nanoimager, the world's first benchtop sized super-resolution microscope, delivers a step change in usability and precision. This, together with our next-generation consumable products will empower academic researchers, clinicians and scientists to on a path to discovery.        The microscope offers easy access to a range of super-resolution techniques including dSTORM and PALM,  as well as smFRET, single-particle tracking and confocal.        The company's achievements have been recognised by FastTrack100 who named ONI on their 2018 list of 10 Disruptors to Watch and ONI won Best Business Start-up at the 2018 IOP Awards.          More and more life science researchers and pharma companies are taking an interest in ONI and it now has customers using its products in leading laboratories across the globe, including the Universities of Oxford, Cambridge and Harvard.        ONI has a restless enthusiasm to make the world a better place. Our ambition is to bring super-resolution fluorescence imaging to a new community of researchers and we are removing barriers to make science more effective, accessible and affordable. Our vision is to accelerate scientific discovery and fight disease by enabling everyone to visualize, understand and share the microscopic details of life.","$1M to $10M","https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000","May 1, 2016","$75,000,000","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_total/oni","Biotechnology, Science and Engineering, Software","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/biotechnology-0400","Active","https://www.crunchbase.com/organization/oni","$109,400,000","Dec 24, 2021","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/oni","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/oni","Private","Series B","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/oni","51-100","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/oni","Biotechnology, Life Science, Nanotechnology, Software Engineering","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/biotechnology","Oxford, Oxfordshire, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/oxford-oxfordshire","ONI is a pioneer of super-resolution microscopy, making this advanced technology accessible to new generations of researchers.","—",,1681292864065,"Wed, 12 Apr 2023 09:47:44 GMT","msB0KiYatDPYNzTydoU7","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5","1"
13,"13.  Desana","Michael Cockburn, Ro Ramtohul, Steve Jeans","https://www.crunchbase.com/person/michael-cockburn","desana.io/","https://desana.io/","For Profit","hello@desana.io","Desana is changing how the world *works*.        We support the hybrid real estate strategies for global employers, simplifying how they give employees access to workspace wherever they are.          We do this by making the global flexible workspace market useable in the same platform that companies use to manage desk and meeting room bookings within their own buildings.        Less reliance on long-term leases. Way more flexibility for teams.","$1M to $10M","https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000","2016","$7,400,000","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_total/desana-network","Information Technology, Software","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/information-technology-4fe3","Active","https://www.crunchbase.com/organization/desana-network","$12,073,530","Mar 1, 2023","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/desana-network","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/desana-network","Private","Seed","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/desana-network","11-50","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/desana-network","Information Services, Information Technology, SaaS","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/information-services-f579","Edinburgh, Edinburgh, City of, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/edinburgh-edinburgh,-city-of","Hybrid / future of work: B2B SAAS/Marketplace solution for managing hybrid workplace models, globally.","—",,1681292864065,"Wed, 12 Apr 2023 09:47:44 GMT","77YN33uKfhxh1Y4N2BxM","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5","1"
14,"14.  10X Banking","Antony Jenkins, Brad Goodall","https://www.crunchbase.com/person/antony-jenkins","www.10xbanking.com","https://www.10xbanking.com","For Profit","Info@10xbanking.com","10x Banking (10x), a financial services technology company with a mission to move banks from monolithic to next-generation core banking solutions delivered through the world’s most comprehensive and powerful cloud native SaaS bank operating system.","—",,"2016","$187,000,000","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_total/10xbanking","Financial Services, Lending and Investments, Software","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/financial-services-d7b6","Active","https://www.crunchbase.com/organization/10xbanking","$252,503,730","Jun 14, 2021","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/10xbanking","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/10xbanking","Private","Series C","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/10xbanking","501-1000","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/10xbanking","Banking, Financial Services, FinTech, Software","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/banking","London, England, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england","10X Banking is a financial service technology company.","—",,1681292864065,"Wed, 12 Apr 2023 09:47:44 GMT","lQR81m8OAinFMsAG05wh","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5","1"
15,"15.  Previse","Andre de Cavaignac, David Brown, Giulio Rossi, Paul Christensen, Philipp Schoenbucher","https://www.crunchbase.com/person/andre-de-cavaignac","www.previ.se/","http://www.previ.se/","For Profit","help@previ.se","Previse uses Artificial Intelligence to enable corporate buyers to safely ensure they pay all their suppliers instantly.        Paying all suppliers instantly eliminates their need to rely on expensive short term credit, lowering costs for buyers and giving SMEs the confidence to reinvest in growing their businesses, boosting the economy.        Suppliers simply click to agree to instant payments.        Previse then uses hundreds of millions of data points and sophisticated Artificial Intelligence algorithms to provide a score of a corporate buyer’s likelihood to pay the invoice. This allows funders to instantly release funds to the supplier to meet the invoice.        Previse sits alongside funders’ existing payment technology. Its frictionless adoption requires no changes to either buyers’ or funders’ existing payment infrastructure or on-boarding of new processes or technologies.","$1M to $10M","https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000","2016","£10,000,000","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_total/previse","Artificial Intelligence, Data and Analytics, Financial Services, Information Technology, Payments, Science and Engineering, Software","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/artificial-intelligence-e551","Active","https://www.crunchbase.com/organization/previse","$37,825,473","Apr 22, 2022","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/previse","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/previse","Private","Series B","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/previse","11-50","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/previse","Artificial Intelligence, Billing, Information Technology, Payments, Software","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/artificial-intelligence","London, England, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england","Previse utilizes artificial intelligence to predict invoice payment decisions.","—",,1681292864065,"Wed, 12 Apr 2023 09:47:44 GMT","vjiYMLmPJgujCBtJgWYP","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5","1"
16,"16.  Perlego","Gauthier Van Malderen, Matthew Davis","https://www.crunchbase.com/person/gauthier-van-malderen","www.perlego.com","http://www.perlego.com","For Profit","help@perlego.com","Perlego is an online library subscription service for textbooks and non-fiction titles. Having partnered with over 3,000 of the world's best publishers, it gives its users unlimited access to over 650,000 eBooks and publications via an affordable monthly subscription. It aims to make learning accessible to all.         It was founded in 2016 and is headquartered in London, England.","—",,"2016","£38,000,000","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_total/perlego","Content and Publishing, Education, Media and Entertainment, Other, Software","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/content-and-publishing","Active","https://www.crunchbase.com/organization/perlego","$65,712,721","Mar 3, 2022","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/perlego","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/perlego","Private","Series B","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/perlego","51-100","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/perlego","EBooks, EdTech, Education, Publishing, Subscription Service","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/ebooks","London, England, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england","Perlego is an online library, providing students with unlimited access to over 650,000 academic titles with built-in learning tools.","—",,1681292864065,"Wed, 12 Apr 2023 09:47:44 GMT","3c74Wqv4ULuOWiTHU60Z","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5","1"
17,"17.  Capital.Com","Viktor Prokopenya","https://www.crunchbase.com/person/viktor-prokopenya","capital.com/","https://capital.com/","For Profit","support@capital.com","Capital.com is a high-growth investment trading platform empowering people to participate in financial markets. Its intuitive, award-winning  platform, available on web and app, offers investors a seamless trading experience to over 6,000 world-renowned markets. To help investors trade with confidence, the platform is enabled with robust risk management controls and transparent pricing while its all-in-one Investmate app delivers extensive financial lessons and educational content to support clients in their investment journey.        Capital.com has clients in over 180 countries with offices located in the UK, Gibraltar, Australia, and Cyprus. In 2021, the platform reported a 350 per cent growth in its client base, making it one of Europe’s fastest growing investment trading platforms with more than 4 million registered users.         Capital Com (UK) Limited is authorised and regulated by the Financial Conduct Authority (FCA) under registration number 793714. Capital Com SV Investments Limited is Authorised and regulated by the Cyprus Securities and Exchange Commission (CySEC), under license number 319/17. Capital Com Australia Limited is authorised and regulated by the Australian Securities and Investments Commission (ASIC) under AFSL Number 513393.         To find out more, please visit:  www.capital.com","$1M to $10M","https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000","Apr 7, 2016","$25,000,000","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_total/capital-com","Apps, Financial Services, Mobile, Software","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/apps-2683","Active","https://www.crunchbase.com/organization/capital-com","$25,000,000","Jul 18, 2017","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/capital-com","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/capital-com","Private","Series A","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/capital-com","251-500","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/capital-com","Apps, Finance, Financial Services, FinTech, Mobile, Personal Finance","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/apps","London, England, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england","Capital.com is a high-growth, investment trading fintech group of companies empowering people to participate in financial markets.","—",,1681292864065,"Wed, 12 Apr 2023 09:47:44 GMT","WYA2agmPRsqi8KuIh5KW","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5","1"
18,"18.  Guild","Ashley Friedlein, Matthew O'Riordan","https://www.crunchbase.com/person/ashley-friedlein","guild.co/","https://guild.co/","For Profit","ashley@guild.co","Guild - professional communities and networking for the mobile age.     The simplicity of ​mobile ​messaging but built on a powerful community platform with its own high quality professional network to tap into.    Guild: The Power of Professional Community.","—",,"Jul 1, 2016","£1,940,000","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_total/guild-742d","Apps, Community and Lifestyle, Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Professional Services, Software","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/apps-2683","Active","https://www.crunchbase.com/organization/guild-742d","£3,620,000","Jun 25, 2021","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/guild-742d","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/guild-742d","Private","Seed","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/guild-742d","1-10","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/guild-742d","Communities, Messaging, Mobile Apps, Private Social Networking, Professional Networking, Telecommunications","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/communities","London, England, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england","Guild is the platform for professional communities and networking.","—",,1681292864065,"Wed, 12 Apr 2023 09:47:44 GMT","D9sFAXj59BdgYliV05xA","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5","1"
19,"19.  Accurx","Jacob Haddad, Laurence Bargery","https://www.crunchbase.com/person/jacob-haddad","www.accurx.com/","http://www.accurx.com/","For Profit","enquiries@accurx.com","Accurx is where conversations happen with and about patients. Through one, easy-to-use platform, we help everyone involved in a patient’s care to communicate and collaborate.        Whether you’re a patient or a healthcare professional, Accurx lets you connect seamlessly with the people you need to. You can use Accurx to: send SMS messages and medical surveys, provide appointment reminders and referrals, hold video consultations, and manage virtual wards, outpatient clinics and follow-up pathways.        Accurx is used by 98% of GP practices and in 50% of NHS trusts.","—",,"May 17, 2016","£27,500,000","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_total/accurx-2","Consumer Electronics, Hardware, Health Care, Information Technology, Internet Services, Software","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/consumer-electronics-52f3","Active","https://www.crunchbase.com/organization/accurx-2","£36,635,000","Sep 15, 2021","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/accurx-2","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/accurx-2","Private","Series B","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/accurx-2","101-250","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/accurx-2","Computer, Health Care, Information Technology, Internet, Software","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/computer","London, England, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england","Accurx is on a mission to make patients healthier and healthcare staff happier, through seamless communication.","—",,1681292864065,"Wed, 12 Apr 2023 09:47:44 GMT","1RE8IkJwfhmtXEVOURV5","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5","1"
20,"20.  Fat Llama","Chaz Englander, Owen Turner-Major, Rosie Dallas","https://www.crunchbase.com/person/chaz-englander","fatllama.com","https://fatllama.com","For Profit","info@fatlama.com","Fat Llama is the platform that lets you rent out your belongings to others nearby. Everyday, they connect people who need things, with others in their neighborhood that have it to lend.        They believe in getting people to work together to make the world a more efficient place for everyone. So they are making it quick and easy for people to share their belongings. Their dream is a platform where all goods - from the everyday to the abstract - can be borrowed within minutes.","$1M to $10M","https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000","Jan 8, 2016","$10,000,000","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_total/fat-lama","Commerce and Shopping, Other, Real Estate","https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/commerce-and-shopping","Active","https://www.crunchbase.com/organization/fat-lama","$12,957,859","Apr 25, 2018","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/fat-lama","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/fat-lama","Private","Series A","https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_type/fat-lama","11-50","https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/fat-lama","Marketplace, Peer to Peer, Rental, Rental Property","https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketplace-772d","London, England, United Kingdom","https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england","Fat Llama is a peer-to-peer rental marketplace which allows people to rent spare items to others nearby, fully insured.","Fat Llama acquired by Hygglo","https://www.crunchbase.com/acquisition/hygglo-acquires-fat-lama--feac250e",1681292864065,"Wed, 12 Apr 2023 09:47:44 GMT","ptZ1kzIXAw4gnRGbukaO","https://www.crunchbase.com/search/organization.companies/4bdee9fed7484cf669474f9ba04419e5","1"
