search URL:,https://patents.google.com/?assignee=Univ+Nottingham&after=filing:20100101&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
CN-115518202-A,"Bacterial response type nanofiber membrane, nanofiber material and preparation method of nanofiber material ","宁波诺丁汉大学, 宁波诺丁汉新材料研究院有限公司","刘晓玲, 刘子谦, 沈毅",2022-08-30,2022-08-30,2022-12-27,,https://patents.google.com/patent/CN115518202A/en,https://patentimages.storage.googleapis.com/ff/6e/4c/19c29c718078f0/HDA0003822476200000011.png
CN-115301223-A,Zinc oxide or nickel oxide photocatalyst and preparation method thereof ,"诺丁汉大学卓越灯塔计划(宁波)创新研究院, 宁波诺丁汉大学","任勇, 张志宇, 王静",2022-08-15,2022-08-15,2022-11-08,,https://patents.google.com/patent/CN115301223A/en,https://patentimages.storage.googleapis.com/f5/d0/06/f564f1bd3c0fb6/HDA0003796979240000011.png
CN-115337920-A,Catalyst carrier and preparation method thereof ,"诺丁汉大学卓越灯塔计划(宁波)创新研究院, 宁波诺丁汉大学","任勇, 张志宇, 王静",2022-08-15,2022-08-15,2022-11-15,,https://patents.google.com/patent/CN115337920A/en,https://patentimages.storage.googleapis.com/32/f8/9e/62dcc7925d5494/HDA0003796936830000011.png
CN-115143879-A,Flexible stretching sensor and preparation method thereof ,"宁波诺丁汉新材料研究院有限公司, 宁波诺丁汉大学","朱光, 徐进, 张宾然, 李华阳",2022-07-14,2022-07-14,2022-10-04,,https://patents.google.com/patent/CN115143879A/en,https://patentimages.storage.googleapis.com/9c/29/5a/319805b1c2acce/HDA0003745584780000011.png
CN-115073022-A,Reaction tank for optical fiber decoating and surface treatment and flow tank for packaging optical fiber module ,"诺丁汉大学卓越灯塔计划(宁波)创新研究院, 宁波诺丁汉大学","王静, 潘晗, 张紫君, 王成波, 任勇, 理查德·史密斯",2022-07-11,2022-07-11,2022-09-20,,https://patents.google.com/patent/CN115073022A/en,https://patentimages.storage.googleapis.com/d9/f7/57/b68991d0028469/HDA0003739679580000011.png
CN-108434533-A,A kind of human body absorptive bundling belt and preparation method thereof ,"宁波诺丁汉新材料研究院有限公司, 宁波诺丁汉大学","刘晓玲, 朱晨凯, 从小晔, 贺立喆",2018-04-19,2018-04-19,2018-08-24,,https://patents.google.com/patent/CN108434533A/en,
CN-114818007-A,"Oversea invoice authentication method, system and storage medium based on block chain ","诺丁汉(宁波保税区)区块链有限公司, 宁波诺丁汉大学","万志涛, 华秀萍, 杨淼",2022-04-26,2022-04-26,2022-07-29,,https://patents.google.com/patent/CN114818007A/en,https://patentimages.storage.googleapis.com/d2/ee/ad/3d890e56c58ba9/HDA0003617367340000011.png
GB-201111010-D0,Gum and gum base materials ,Univ Nottingham,,2011-06-29,2011-06-29,2011-08-10,,https://patents.google.com/patent/GB201111010D0/en,
GB-201416078-D0,Cell culture substrate ,Univ Nottingham,,2014-09-11,2014-09-11,2014-10-29,,https://patents.google.com/patent/GB201416078D0/en,
GB-201110323-D0,Electrical power generation ,Univ Nottingham,,2011-06-20,2011-06-20,2011-08-03,,https://patents.google.com/patent/GB201110323D0/en,
GB-201109849-D0,Modulation ,Univ Nottingham,,2011-06-13,2011-06-13,2011-07-27,,https://patents.google.com/patent/GB201109849D0/en,
GB-201108338-D0,Compositions ,Univ Nottingham,,2011-05-18,2011-05-18,2011-06-29,,https://patents.google.com/patent/GB201108338D0/en,
GB-201107416-D0,Polymers ,"Univ Nottingham, Massachusetts Inst Technology",,2011-05-04,2011-05-04,2011-06-15,,https://patents.google.com/patent/GB201107416D0/en,
GB-201106811-D0,Optical sensors ,Univ Nottingham,,2011-04-21,2011-04-21,2011-06-01,,https://patents.google.com/patent/GB201106811D0/en,
GB-201104567-D0,Fault location in power distribution systems ,Univ Nottingham,,2011-03-18,2011-03-18,2011-05-04,,https://patents.google.com/patent/GB201104567D0/en,
GB-201209785-D0,Biomarker ,Univ Nottingham,,2012-06-01,2012-06-01,2012-07-18,,https://patents.google.com/patent/GB201209785D0/en,
GB-201021411-D0,Composition ,"Stiftung Offentlichen Rechts, Univ Nottingham",,2010-12-17,2010-12-17,2011-01-26,,https://patents.google.com/patent/GB201021411D0/en,
GB-201020982-D0,Polymorphism ,"Stiftung Offentlichen Rechts, Univ Nottingham",,2010-12-10,2010-12-10,2011-01-26,,https://patents.google.com/patent/GB201020982D0/en,
GB-201111007-D0,Polymerization ,Univ Nottingham,,2011-06-29,2011-06-29,2011-08-10,,https://patents.google.com/patent/GB201111007D0/en,
GB-201808537-D0,Prodrugs ,Univ Nottingham,,2018-05-24,2018-05-24,2018-07-11,,https://patents.google.com/patent/GB201808537D0/en,
GB-201020525-D0,Improved media for the in vitro culture of mycobacteria ,Univ Nottingham,,2010-12-03,2010-12-03,2011-01-19,,https://patents.google.com/patent/GB201020525D0/en,
GB-202218190-D0,Magnetic induction tomography ,Univ Nottingham,,2022-12-02,2022-12-02,2023-01-18,,https://patents.google.com/patent/GB202218190D0/en,
GB-201020522-D0,Quorum sensing ,Univ Nottingham,,2010-12-03,2010-12-03,2011-01-19,,https://patents.google.com/patent/GB201020522D0/en,
GB-202215535-D0,Diastereomeric dienes ,Univ Nottingham,,2022-10-20,2022-10-20,2022-12-07,,https://patents.google.com/patent/GB202215535D0/en,
GB-201020529-D0,Novel nano-structured ni-yttria stabilized zirconia (YSZ) cermets for solid oxide fuel cells applications ,Univ Nottingham,,2010-12-03,2010-12-03,2011-01-19,,https://patents.google.com/patent/GB201020529D0/en,
GB-201018981-D0,A lighting device ,Univ Nottingham Trent,,2010-11-10,2010-11-10,2010-12-22,,https://patents.google.com/patent/GB201018981D0/en,
GB-202215115-D0,VEGF antibodies ,Univ Nottingham,,2022-10-13,2022-10-13,2022-11-30,,https://patents.google.com/patent/GB202215115D0/en,
GB-201909917-D0,A simple inspection system ,Univ Nottingham Trent,,2019-07-10,2019-07-10,2019-08-21,,https://patents.google.com/patent/GB201909917D0/en,
GB-201018597-D0,Inhibitors ,Univ Nottingham,,2010-11-04,2010-11-04,2010-12-22,,https://patents.google.com/patent/GB201018597D0/en,
GB-201017987-D0,Composition ,Univ Nottingham,,2010-10-25,2010-10-25,2010-12-08,,https://patents.google.com/patent/GB201017987D0/en,
GB-201909983-D0,Non-invasive brain stimulation ,Univ Nottingham,,2019-07-11,2019-07-11,2019-08-28,,https://patents.google.com/patent/GB201909983D0/en,
GB-201306787-D0,Modified nanog molecule and use in reprogramming ,Univ Nottingham,,2013-04-15,2013-04-15,2013-05-29,,https://patents.google.com/patent/GB201306787D0/en,
GB-201322025-D0,Orientation and/or position monitoring and control ,Univ Nottingham,,2013-12-12,2013-12-12,2014-01-29,,https://patents.google.com/patent/GB201322025D0/en,
CN-115518537-A,Vortex type liquid raw material online static mixer ,宁波诺丁汉大学,"尼克·迈尔斯, 李国祯, 王筝, 菲利普·赫尔",2022-01-19,2022-01-19,2022-12-27,,https://patents.google.com/patent/CN115518537A/en,https://patentimages.storage.googleapis.com/47/42/f2/fa3c2158e04b7e/HDA0003478639230000011.png
GB-202214343-D0,Optical path length characterisation ,Univ Nottingham,,2022-09-30,2022-09-30,2022-11-16,,https://patents.google.com/patent/GB202214343D0/en,
GB-202211509-D0,Electric motor and components ,Univ Nottingham,,2022-08-08,2022-08-08,2022-09-21,,https://patents.google.com/patent/GB202211509D0/en,
GB-201015798-D0,Compound ,Univ Nottingham,,2010-09-21,2010-09-21,2010-10-27,,https://patents.google.com/patent/GB201015798D0/en,
GB-202211110-D0,Polymer powder functionality ,Univ Nottingham,,2022-07-29,2022-07-29,2022-09-14,,https://patents.google.com/patent/GB202211110D0/en,
GB-201015600-D0,Laprascopic assistant ,Univ Nottingham,,2010-09-17,2010-09-17,2010-10-27,,https://patents.google.com/patent/GB201015600D0/en,
GB-201015596-D0,Communication system ,Univ Nottingham,,2010-09-17,2010-09-17,2010-10-27,,https://patents.google.com/patent/GB201015596D0/en,
CN-110192951-A,A kind of diaper and preparation method thereof ,宁波诺丁汉大学,"孙煦, 王秋实, 李金钊, 周磊晶, 李墨涵",2019-06-10,2019-06-10,2019-09-03,,https://patents.google.com/patent/CN110192951A/en,
GB-202117942-D0,Magnetic shield ,Univ Nottingham,,2021-12-13,2021-12-13,2022-01-26,,https://patents.google.com/patent/GB202117942D0/en,
GB-202210666-D0,A system and method for estimating total dissolved solids in boiler water ,"Spirax Sarco Ltd, Univ Nottingham",,2022-07-21,2022-07-21,2022-09-07,,https://patents.google.com/patent/GB202210666D0/en,
CN-110277953-A,Active heat management method based on the permanent magnet synchronous motor modular event driven device for becoming PWM frequency method ,宁波诺丁汉大学,"闫浩, 姜保罗, 赵伟铎, 张何, 克里斯·杰拉德",2019-06-19,2019-06-19,2019-09-24,,https://patents.google.com/patent/CN110277953A/en,
GB-202210562-D0,Low-grade heat ,Univ Nottingham,,2022-07-19,2022-07-19,2022-08-31,,https://patents.google.com/patent/GB202210562D0/en,
GB-202210372-D0,Chest drain connector ,Univ Nottingham Trent,,2022-07-14,2022-07-14,2022-08-31,,https://patents.google.com/patent/GB202210372D0/en,
GB-201914592-D0,Antiviral compounds and methods ,Univ Nottingham,,2019-10-09,2019-10-09,2019-11-20,,https://patents.google.com/patent/GB201914592D0/en,
CN-110435507-A,A kind of embedded child safety seat ,宁波诺丁汉大学,"孙煦, 庄紫羽, 周磊晶, 李墨涵, 姜颖",2019-09-06,2019-09-06,2019-11-12,,https://patents.google.com/patent/CN110435507A/en,
GB-202207994-D0,Macrocyclic compounds ,Univ Nottingham,,2022-05-30,2022-05-30,2022-07-13,,https://patents.google.com/patent/GB202207994D0/en,
GB-202203725-D0,Bio-manufacturing process ,Univ Nottingham,,2022-03-17,2022-03-17,2022-05-04,,https://patents.google.com/patent/GB202203725D0/en,
GB-201916044-D0,Cold atom trap ,Univ Nottingham,,2019-11-04,2019-11-04,2019-12-18,,https://patents.google.com/patent/GB201916044D0/en,
GB-201917607-D0,Magnetic induction tomography ,Univ Nottingham,,2019-12-02,2019-12-02,2020-01-15,,https://patents.google.com/patent/GB201917607D0/en,
GB-201415524-D0,Modified colloids ,Univ Nottingham,,2014-09-02,2014-09-02,2014-10-15,,https://patents.google.com/patent/GB201415524D0/en,
GB-201918438-D0,Magnetic shield ,Univ Nottingham,,2019-12-14,2019-12-14,2020-01-29,,https://patents.google.com/patent/GB201918438D0/en,
GB-202117459-D0,Magnetic induction tomography ,Univ Nottingham,,2021-12-02,2021-12-02,2022-01-19,,https://patents.google.com/patent/GB202117459D0/en,
GB-201216074-D0,Methods ,"Mars Inc, Univ Nottingham",,2012-09-10,2012-09-10,2012-10-24,,https://patents.google.com/patent/GB201216074D0/en,
GB-201214900-D0,Particle sizing in suspensions ,Univ Nottingham,,2012-08-21,2012-08-21,2012-10-03,,https://patents.google.com/patent/GB201214900D0/en,
GB-201603771-D0,DMD-based offset control for software-configured SORS ,Univ Nottingham,,2016-03-04,2016-03-04,2016-04-20,,https://patents.google.com/patent/GB201603771D0/en,
GB-201604220-D0,Nanoparticles ,Univ Nottingham,,2016-03-11,2016-03-11,2016-04-27,,https://patents.google.com/patent/GB201604220D0/en,
GB-201604511-D0,Antibacterial peptides ,Univ Nottingham,,2016-03-17,2016-03-17,2016-05-04,,https://patents.google.com/patent/GB201604511D0/en,
GB-201604999-D0,Electric field control of the chirality and polarity of vortex magnetic domain walls for information storage and logical processing ,Univ Nottingham,,2016-03-24,2016-03-24,2016-05-11,,https://patents.google.com/patent/GB201604999D0/en,
GB-201113453-D0,Thermal recognition ,"Foundation Inc, Univ Nottingham",,2011-08-04,2011-08-04,2011-09-21,,https://patents.google.com/patent/GB201113453D0/en,
GB-201015592-D0,Antimicrobial materials ,Univ Nottingham,,2010-09-17,2010-09-17,2010-10-27,,https://patents.google.com/patent/GB201015592D0/en,
GB-201213729-D0,Manufacture of insoluble drugs ,Univ Nottingham,,2012-08-02,2012-08-02,2012-09-12,,https://patents.google.com/patent/GB201213729D0/en,
GB-201320613-D0,Mycobacteria detection ,Univ Nottingham,,2013-11-22,2013-11-22,2014-01-08,,https://patents.google.com/patent/GB201320613D0/en,
GB-201318949-D0,Genes ,Univ Nottingham,,2013-10-28,2013-10-28,2013-12-11,,https://patents.google.com/patent/GB201318949D0/en,
GB-201318182-D0,Inhibitor peptides ,Univ Nottingham Trent,,2013-10-14,2013-10-14,2013-11-27,,https://patents.google.com/patent/GB201318182D0/en,
GB-201317734-D0,A renewable energy driven process cycle for in situ hydrogen production ,Univ Nottingham,,2013-10-08,2013-10-08,2013-11-20,,https://patents.google.com/patent/GB201317734D0/en,
GB-201602342-D0,Thermal responsive polypeptides coated substrates ,Univ Nottingham,,2016-02-10,2016-02-10,2016-03-23,,https://patents.google.com/patent/GB201602342D0/en,
GB-201015602-D0,Combined bearing and rotating seal ,Univ Nottingham,,2010-09-17,2010-09-17,2010-10-27,,https://patents.google.com/patent/GB201015602D0/en,
GB-201819614-D0,Magnetic optimisation ,Univ Nottingham,,2018-11-30,2018-11-30,2019-01-16,,https://patents.google.com/patent/GB201819614D0/en,
CN-105562353-A,Vibrating and separating device ,宁波诺丁汉大学,"菲利普赫尔, 王筝, 顾复, 尼克迈尔斯",2016-01-25,2016-01-25,2016-05-11,,https://patents.google.com/patent/CN105562353A/en,
GB-201317392-D0,Mycobacteria detection ,Univ Nottingham,,2013-10-01,2013-10-01,2013-11-13,,https://patents.google.com/patent/GB201317392D0/en,
GB-202114895-D0,Toroidal processing chamber ,"Univ Nottingham, Mortimer Tech Holdings Limited",,2021-10-19,2021-10-19,2021-12-01,,https://patents.google.com/patent/GB202114895D0/en,
GB-201522534-D0,Antifungal composition/treatment ,Univ Nottingham,,2015-12-21,2015-12-21,2016-02-03,,https://patents.google.com/patent/GB201522534D0/en,
GB-201314800-D0,Sampling method ,Univ Nottingham,,2013-08-19,2013-08-19,2013-10-02,,https://patents.google.com/patent/GB201314800D0/en,
GB-202112373-D0,Polymeric particulate material ,Univ Nottingham,,2021-08-31,2021-08-31,2021-10-13,,https://patents.google.com/patent/GB202112373D0/en,
GB-201013505-D0,Gas production ,Univ Nottingham,,2010-08-11,2010-08-11,2010-09-22,,https://patents.google.com/patent/GB201013505D0/en,
GB-201206355-D0,Modified nanog molecule and use in reprogramming ,Univ Nottingham,,2012-04-11,2012-04-11,2012-05-23,,https://patents.google.com/patent/GB201206355D0/en,
GB-201011992-D0,Large wind turbine rotor with integral drive-wheel ,Univ Nottingham,,2010-07-15,2010-07-15,2010-09-01,,https://patents.google.com/patent/GB201011992D0/en,
GB-201520209-D0,"Penicillium strains, production and uses thereof ",Univ Nottingham,,2015-11-17,2015-11-17,2015-12-30,,https://patents.google.com/patent/GB201520209D0/en,
GB-201403060-D0,Electric field control of magnetic domain walls for information storage and logical processing ,Univ Nottingham,,2014-02-21,2014-02-21,2014-04-09,,https://patents.google.com/patent/GB201403060D0/en,
GB-202111101-D0,Heat multiplication ,Univ Nottingham,,2021-08-02,2021-08-02,2021-09-15,,https://patents.google.com/patent/GB202111101D0/en,
GB-201010433-D0,Gum and gum base materials ,Univ Nottingham,,2010-06-22,2010-06-22,2010-08-04,,https://patents.google.com/patent/GB201010433D0/en,
CN-115200738-A,Power electronic equipment reliability monitoring method and system based on fiber bragg grating sensing ,宁波诺丁汉大学,"姜保罗·布题驰, 尚焜, 老周, 章雅平",2022-08-11,2022-08-11,2022-10-18,,https://patents.google.com/patent/CN115200738A/en,https://patentimages.storage.googleapis.com/0f/41/7c/db22dab396370b/HDA0003793803800000011.png
CN-115263683-A,Wind turbine generator monitoring control method and system based on optical fiber sensing ,宁波诺丁汉大学,"姜保罗·布题驰, 尚焜, 老周, 章雅平",2022-08-11,2022-08-11,2022-11-01,,https://patents.google.com/patent/CN115263683A/en,https://patentimages.storage.googleapis.com/7a/56/31/72514816359370/HDA0003793254020000011.png
CN-115347740-A,Performance and volume optimization method of motor heat pipe ,宁波诺丁汉大学,"张晓晨, 赵韩, 李静, 张何",2022-08-04,2022-08-04,2022-11-15,,https://patents.google.com/patent/CN115347740A/en,https://patentimages.storage.googleapis.com/e2/6f/30/b102510cdf6492/HDA0003781327120000011.png
CN-115498793-A,Novel ferrite auxiliary type synchronous reluctance motor rotor ,宁波诺丁汉大学,"鲍预立, 王硕, 张晓晨, 顾春阳, 姜保罗",2022-07-14,2022-07-14,2022-12-20,,https://patents.google.com/patent/CN115498793A/en,https://patentimages.storage.googleapis.com/5c/c3/a7/7b6dfaa4fee3a6/HDA0003745365820000011.png
CN-115069205-A,Composite vortex reactor ,宁波诺丁汉大学,"杨晓钢, 陆嘉颖, 郭砚青, 龙姗姗, 董斌",2022-07-08,2022-07-08,2022-09-20,,https://patents.google.com/patent/CN115069205A/en,https://patentimages.storage.googleapis.com/db/a3/69/e442e4a02e692f/HDA0003737772430000011.png
GB-202110894-D0,Atomically dispersed metal catalyst ,Univ Nottingham,,2021-07-29,2021-07-29,2021-09-15,,https://patents.google.com/patent/GB202110894D0/en,
CN-114844270-A,Stator module and motor ,宁波诺丁汉大学,"张晓晨, 赵韩, 李静, 张何",2022-05-13,2022-05-13,2022-08-02,,https://patents.google.com/patent/CN114844270A/en,https://patentimages.storage.googleapis.com/1b/9c/72/c13083cf0c8a2f/HDA0003641792810000011.png
CN-115099122-A,Electrical equipment winding internal temperature measurement method and system based on optical fiber sensing and machine learning ,宁波诺丁汉大学,"尚焜, 老周, 米基尔·加莱亚, 章雅平",2022-05-10,2022-05-10,2022-09-23,,https://patents.google.com/patent/CN115099122A/en,https://patentimages.storage.googleapis.com/ad/c3/cd/510e3c049f5092/HDA0003636857890000011.png
CN-114977957-A,Initial angle detection method of ferrite reluctance synchronous motor rotor based on micro-movement ,宁波诺丁汉大学,"王硕, 姜保罗·布提驰, 米开勒·德加诺, 迪马·普勒斯图帕, 瓦西里·瓦沃利克, 鲍预立, 张何",2022-04-30,2022-04-30,2022-08-30,,https://patents.google.com/patent/CN114977957A/en,https://patentimages.storage.googleapis.com/17/81/77/95946abc384b42/HDA0003625889520000011.png
GB-202302102-D0,Redox nanoparticle ,Univ Nottingham,,2023-02-14,2023-02-14,2023-03-29,,https://patents.google.com/patent/GB202302102D0/en,
GB-201010184-D0,Electrical power generation ,Univ Nottingham,,2010-06-17,2010-06-17,2010-07-21,,https://patents.google.com/patent/GB201010184D0/en,
CN-115666530-A,Pharmaceutical preparation ,诺丁汉大学,"何寅峰, R·怀尔德曼, C·罗伯茨, D·欧文, G·曼托瓦尼, R·黑格, C·塔克, V·塔雷斯科",2020-02-03,2021-02-02,2023-01-31,,https://patents.google.com/patent/CN115666530A/en,https://patentimages.storage.googleapis.com/d8/89/d0/cd98aaab12654d/HDA0003878658350000031.png
GB-201010174-D0,Polymerization ,Univ Nottingham,,2010-06-17,2010-06-17,2010-07-21,,https://patents.google.com/patent/GB201010174D0/en,
GB-201314719-D0,Sampling method ,Univ Nottingham,,2013-08-16,2013-08-16,2013-10-02,,https://patents.google.com/patent/GB201314719D0/en,
GB-201009495-D0,Compounds for treating proliferative disorders ,Univ Nottingham,,2010-06-07,2010-06-07,2010-07-21,,https://patents.google.com/patent/GB201009495D0/en,
GB-201009373-D0,Water dispersible compoition ,Univ Nottingham,,2010-06-04,2010-06-04,2010-07-21,,https://patents.google.com/patent/GB201009373D0/en,
GB-201008426-D0,Ceramic foams ,Univ Nottingham,,2010-05-20,2010-05-20,2010-07-07,,https://patents.google.com/patent/GB201008426D0/en,
GB-201518852-D0,Cold atom trap ,Univ Nottingham,,2015-10-23,2015-10-23,2015-12-09,,https://patents.google.com/patent/GB201518852D0/en,
CN-115242012-A,Fin area optimization method with uniform temperature distribution and motor heat pipe structure ,宁波诺丁汉大学,"张晓晨, 赵韩, 李静, 张何, 严亮",2022-08-15,2022-08-15,2022-10-25,,https://patents.google.com/patent/CN115242012A/en,https://patentimages.storage.googleapis.com/94/b4/7d/fe5bec4508ddbd/HDA0003798468200000011.png
GB-202208134-D0,Immune cell instruction ,Univ Nottingham,,2022-06-01,2022-06-01,2022-07-13,,https://patents.google.com/patent/GB202208134D0/en,
GB-201312948-D0,Glycoproteins ,Univ Nottingham,,2013-07-19,2013-07-19,2013-09-04,,https://patents.google.com/patent/GB201312948D0/en,
CN-115313963-A,Motor system for reducing common-mode voltage and filter parameter determination method thereof ,宁波诺丁汉大学,"张晓晨, 张静, 顾春阳, 李静, 赵伟铎, 王志强",2022-08-17,2022-08-17,2022-11-08,,https://patents.google.com/patent/CN115313963A/en,https://patentimages.storage.googleapis.com/42/67/3b/4ca2546f4b27cd/HDA0003802812790000011.png
GB-202218757-D0,Polyoxometalate compounds and batteries ,Univ Nottingham,,2022-12-13,2022-12-13,2023-01-25,,https://patents.google.com/patent/GB202218757D0/en,
GB-201803734-D0,Fruit extract and uses therof ,Univ Nottingham,,2018-03-08,2018-03-08,2018-04-25,,https://patents.google.com/patent/GB201803734D0/en,
GB-201006090-D0,New target for anti-inflammatory drugs ,Univ Nottingham,,2010-04-13,2010-04-13,2010-05-26,,https://patents.google.com/patent/GB201006090D0/en,
CN-106546117-A,A kind of flat plate heat tube heat exchanger and its manufacture craft ,宁波诺丁汉大学,"张行星, 李国祯, 邓进明, 周彤宇",2016-11-25,2016-11-25,2017-03-29,,https://patents.google.com/patent/CN106546117A/en,
CN-106712415-A,Position-sensorless motor ,宁波诺丁汉大学,"克里斯·杰拉德, 王天昊, 张何, 李静, 徐壮, 赵伟铎, 施博闻, 戴维, 刘传",2017-02-14,2017-02-14,2017-05-24,,https://patents.google.com/patent/CN106712415A/en,
GB-201006069-D0,Optical sensors ,Univ Nottingham,,2010-04-12,2010-04-12,2010-05-26,,https://patents.google.com/patent/GB201006069D0/en,
GB-201114225-D0,Assay ,Univ Nottingham Trent,,2011-08-18,2011-08-18,2011-10-05,,https://patents.google.com/patent/GB201114225D0/en,
GB-201005275-D0,Agents to prevent binding ,Univ Nottingham,,2010-03-29,2010-03-29,2010-05-12,,https://patents.google.com/patent/GB201005275D0/en,
GB-201003342-D0,Manufacture of insoluble drugs ,Univ Nottingham,,2010-02-26,2010-02-26,2010-04-14,,https://patents.google.com/patent/GB201003342D0/en,
GB-201002225-D0,Novel cyclic amine compounds and improved treatments for cardiac and cardiovascular disease ,Univ Nottingham,,2010-02-10,2010-02-10,2010-03-31,,https://patents.google.com/patent/GB201002225D0/en,
GB-201114347-D0,Method ,Univ Nottingham,,2011-08-19,2011-08-19,2011-10-05,,https://patents.google.com/patent/GB201114347D0/en,
CN-115274247-A,Motor type pulse magnetizing machine and operation method thereof ,宁波诺丁汉大学,"赵伟铎, 张何, 张晓晨, 李静, 顾春阳",2022-08-24,2022-08-24,2022-11-01,,https://patents.google.com/patent/CN115274247A/en,https://patentimages.storage.googleapis.com/43/85/b2/30e0a16b34da63/HDA0003813087270000011.png
GB-201002226-D0,Novel cyclic compounds and improved treatments for cardiac and cardiovascular disease ,Univ Nottingham,,2010-02-10,2010-02-10,2010-03-31,,https://patents.google.com/patent/GB201002226D0/en,
CN-115425792-A,Electrical machine with radial cooling structure ,宁波诺丁汉大学,"张何, 杜大林, 赵伟铎, 张晓晨, 李静",2022-09-05,2022-09-05,2022-12-02,,https://patents.google.com/patent/CN115425792A/en,https://patentimages.storage.googleapis.com/71/53/4f/ffd37b5fcddfc7/HDA0003831436970000011.png
CN-115600163-A,3D printing digital model authentication method and system based on block chain ,"宁波诺丁汉大学（Cn）, 宁波诺丁汉大学","陈庆佳, 郭珉",2022-09-14,2022-09-14,2023-01-13,,https://patents.google.com/patent/CN115600163A/en,https://patentimages.storage.googleapis.com/08/ab/5e/414131b8737fe8/HDA0003844167950000011.png
GB-201002227-D0,Novel cyclic phenoxy compounds and improved treatments for cardiac and cardiovascular disease ,Univ Nottingham,,2010-02-10,2010-02-10,2010-03-31,,https://patents.google.com/patent/GB201002227D0/en,
GB-201703079-D0,Sample inspection apparatus employing a diffraction detector ,Univ Nottingham Trent,,2017-02-25,2017-02-25,2017-04-12,,https://patents.google.com/patent/GB201703079D0/en,
GB-201115091-D0,Assay ,Univ Nottingham Trent,,2011-09-01,2011-09-01,2011-10-19,,https://patents.google.com/patent/GB201115091D0/en,
GB-201116370-D0,A renewable energy driven process cycle for in situ hydrogen production ,Univ Nottingham,,2011-09-22,2011-09-22,2011-11-02,,https://patents.google.com/patent/GB201116370D0/en,
GB-201116701-D0,Antimicrobial materials ,Univ Nottingham,,2011-09-28,2011-09-28,2011-11-09,,https://patents.google.com/patent/GB201116701D0/en,
GB-201116710-D0,Laparoscopic assistant ,Univ Nottingham,,2011-09-28,2011-09-28,2011-11-09,,https://patents.google.com/patent/GB201116710D0/en,
GB-201116707-D0,Communication system ,Univ Nottingham,,2011-09-28,2011-09-28,2011-11-09,,https://patents.google.com/patent/GB201116707D0/en,
GB-201117881-D0,Biomarkers and uses thereof ,Univ Nottingham,,2011-10-17,2011-10-17,2011-11-30,,https://patents.google.com/patent/GB201117881D0/en,
GB-201118516-D0,Composition ,Univ Nottingham,,2011-10-26,2011-10-26,2011-12-07,,https://patents.google.com/patent/GB201118516D0/en,
GB-201002106-D0,Oil bodies ,Univ Nottingham,,2010-02-09,2010-02-09,2010-03-24,,https://patents.google.com/patent/GB201002106D0/en,
GB-201303672-D0,Corneal stromal stem cells with the potential for epithelial transdifferentiation ,Univ Nottingham,,2013-03-01,2013-03-01,2013-04-17,,https://patents.google.com/patent/GB201303672D0/en,
GB-202218280-D0,Magnetic shield ,Univ Nottingham,,2022-12-06,2022-12-06,2023-01-18,,https://patents.google.com/patent/GB202218280D0/en,
GB-201818311-D0,Magnetic opitimisation ,Univ Nottingham,,2018-11-09,2018-11-09,2018-12-26,,https://patents.google.com/patent/GB201818311D0/en,
GB-201212595-D0,Scaffold ,Univ Nottingham,,2012-07-16,2012-07-16,2012-08-29,,https://patents.google.com/patent/GB201212595D0/en,
GB-201000302-D0,Methods ,Univ Nottingham,,2010-01-08,2010-01-08,2010-02-24,,https://patents.google.com/patent/GB201000302D0/en,
GB-201302096-D0,NOvel cyclic compounds and improved treatments for cardiac and cardiovascular disease ,Univ Nottingham,,2013-02-06,2013-02-06,2013-03-20,,https://patents.google.com/patent/GB201302096D0/en,
GB-201300865-D0,Upturned conical design for heave plate ,Univ Nottingham,,2013-01-17,2013-01-17,2013-03-06,,https://patents.google.com/patent/GB201300865D0/en,
GB-201300709-D0,Mixing reactor and related process ,Univ Nottingham,,2013-01-15,2013-01-15,2013-02-27,,https://patents.google.com/patent/GB201300709D0/en,
GB-201703077-D0,Sample inspection apparatus employing a diffraction detector ,Univ Nottingham Trent,,2017-02-25,2017-02-25,2017-04-12,,https://patents.google.com/patent/GB201703077D0/en,
CN-115691774-A,Health monitoring system ,宁波诺丁汉大学,"普什彭杜·卡尔, 胡泷文",2022-09-23,2022-09-23,2023-02-03,,https://patents.google.com/patent/CN115691774A/en,https://patentimages.storage.googleapis.com/b8/7a/4a/9a6622fc3cc1dc/HDA0003862220150000011.png
GB-201907813-D0,Therapeutic compounds ,Univ Nottingham,,2019-05-31,2019-05-31,2019-07-17,,https://patents.google.com/patent/GB201907813D0/en,
GB-201300563-D0,Identification of patients for breast cancer therapy ,Univ Nottingham Trent,,2013-01-14,2013-01-14,2013-02-27,,https://patents.google.com/patent/GB201300563D0/en,
GB-201605183-D0,Production of hyperpolarized gas ,Univ Nottingham,,2016-03-29,2016-03-29,2016-05-11,,https://patents.google.com/patent/GB201605183D0/en,
GB-201300125-D0,Microwave processing of polymers ,Univ Nottingham,,2013-01-04,2013-01-04,2013-02-20,,https://patents.google.com/patent/GB201300125D0/en,
GB-201222546-D0,Novel compounds and improved treatments for glaucoma ,Univ Nottingham,,2012-12-14,2012-12-14,2013-01-30,,https://patents.google.com/patent/GB201222546D0/en,
